area,tecnologia,defecto,causa,division,proyecto
SMD,AOI,PCB ABORTADO,MAQUINA,PSAD,VW10 LC
SMD,AOI,COMPONENTE DAÑADO,MAQUINA,PSAD,VW10 LC
SMD,AOI,COMPONENTE DAÑADO,MANO DE OBRA,PSAD,VW10 LC
SMD,AOI,EXCESO DE PRUEBAS,MANO DE OBRA,PSAD,VW10 LC
SMD,AOI,UNIDAD CAIDA AL PISO,MAQUINA,PSAD,VW10 LC
SMD,AOI,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,VW10 LC
SMD,AOI,LIBERACION DE EQUIPO,METODO,PSAD,VW10 LC
SMD,AOI,PRUEBA DE INGENIERIA,METODO,PSAD,VW10 LC
SMD,AOI,SIN PRUEBA ANTERIOR,MANO DE OBRA,PSAD,VW10 LC
SMD,AOI,COMPONENTE ARRANCADO,MAQUINA,PSAD,VW10 LC
SMD,AOI,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,VW10 LC
SMD,ASPI,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,VW10 LC
SMD,ASPI,LIBERACION DE EQUIPO,METODO,PSAD,VW10 LC
SMD,ASPI,PRUEBA DE INGENIERIA,METODO,PSAD,VW10 LC
SMD,ASPI,PCB ABORTADO,MAQUINA,PSAD,VW10 LC
SMD,ASPI,PANEL BARRIDO,MANO DE OBRA,PSAD,VW10 LC
SMD,ASYS,DESPLAZADO,MAQUINA,PSAD,VW10 LC
SMD,ASYS,PANEL ATORADO,METODO,PSAD,VW10 LC
SMD,ASYS,PANEL ATORADO,MAQUINA,PSAD,VW10 LC
SMD,ASYS,PANEL ATORADO,MANO DE OBRA,PSAD,VW10 LC
SMD,ASYS,DESPLAZADO,MANO DE OBRA,PSAD,VW10 LC
SMD,ASYS,UNIDAD CAIDA AL PISO,MAQUINA,PSAD,VW10 LC
SMD,ASYS,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,VW10 LC
SMD,ASYS,SET UP DE EQUIPO,MAQUINA,PSAD,VW10 LC
SMD,ASYS,SET UP DE EQUIPO,MANO DE OBRA,PSAD,VW10 LC
SMD,ASYS,LIBERACION DE EQUIPO,METODO,PSAD,VW10 LC
SMD,ASYS,PRUEBA DE INGENIERIA,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,PANEL ATORADO,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,PANEL ATORADO,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,PANEL ATORADO,MANO DE OBRA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,INSUFICIENCIA DE SOLDADURA LADO A ,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,INSUFICIENCIA DE SOLDADURA LADO A ,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,INSUFICIENCIA DE SOLDADURA LADO B ,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,INSUFICIENCIA DE SOLDADURA LADO B ,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,PERLAS DE SOLDADURA,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,PERLAS DE SOLDADURA,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,EXCESO DE SOLDADURA,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,EXCESO DE SOLDADURA,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,EXCESO DE SOLDADURA,MANO DE OBRA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,CORTOS,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,CORTOS,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,CORTOS,MANO DE OBRA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,SOLDADURA POROSA,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,SOLDADURA POROSA,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,SOLDADURA POROSA,PROVEEDOR,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,CONTAMINACION,MANO DE OBRA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,CONTAMINACION,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,CONTAMINACION,PROVEEDOR,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,CONTAMINACION,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,PCB ABORTADO,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,SET UP DE EQUIPO,MAQUINA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,SET UP DE EQUIPO,MANO DE OBRA,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,LIBERACION DE EQUIPO,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,PRUEBA DE INGENIERIA,METODO,PSAD,VW10 LC
SMD,IMPRESION DE PASTA,PCB DEFECTUOSO,PROVEEDOR,PSAD,VW10 LC
SMD,HORNO,PANEL ATORADO,METODO,PSAD,VW10 LC
