area,tecnologia,defecto,causa,division,proyecto
SMD,HS 60,FALTANTE,MAQUINA,PE,ACM
SMD,HS 60,FALTANTE,MAQUINA,PE,ACM 2.1 MCM2
SMD,HS 60,FALTANTE,MAQUINA,PE,B299
SMD,HS 60,FALTANTE,MAQUINA,PE,CEC
SMD,HS 60,FALTANTE,MAQUINA,PE,ECM
SMD,HS 60,FALTANTE,MAQUINA,PE,EMS 2208
SMD,HS 60,FALTANTE,MAQUINA,PE,EMS 2212
SMD,HS 60,FALTANTE,MAQUINA,PE,EMS 2213
SMD,HS 60,FALTANTE,MAQUINA,PE,EMS 2214
SMD,HS 60,FALTANTE,MAQUINA,PE,IDM
SMD,HS 60,FALTANTE,MAQUINA,PE,M3C
SMD,HS 60,FALTANTE,MAQUINA,PE,SID903
SMD,HS 60,FALTANTE,MAQUINA,PE,SID904
SMD,HS 60,FALTANTE,MAQUINA,PE,SID908
SMD,HS 60,FALTANTE,MAQUINA,PE,SID910
SMD,HS 60,FALTANTE,MAQUINA,PE,SID913
SMD,HS 60,FALTANTE,MAQUINA,PE,SIMOS 12.2
SMD,HS 60,FALTANTE,MAQUINA,PE,SIMOS 18.2
SMD,HS 60,FALTANTE,MAQUINA,PE,V8 V10
SMD,HS 60,FALTANTE,MAQUINA,PE,EMS ECM
SMD,HS 60,FALTANTE,MAQUINA,PE,OTIS SID 902
SMD,HS 60,FALTANTE,MAQUINA,PE,SIMOS
SMD,HS 60,FALTANTE,MAQUINA,PE,CEC
SMD,HS 60,FALTANTE,MAQUINA,PE,ESTC
SMD,HS 60,FALTANTE,MAQUINA,PE,ETM
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,ACM
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,ACM 2.1 MCM2
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,B299
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,CEC
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,ECM
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,EMS 2208
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,EMS 2212
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,EMS 2213
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,EMS 2214
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,IDM
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,M3C
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,SID903
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,SID904
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,SID908
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,SID910
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,SID913
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,SIMOS 12.2
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,SIMOS 18.2
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,V8 V10
SMD,HS 60,FALTANTE,MANO DE OBRA,PE,EMS ECM
