area,tecnologia,defecto,causa,division,proyecto
SMD,AOI,DEWETTING,MANO DE OBRA,PSAD,Aramis II MCG
SMD,DEK,DEWETTING,MANO DE OBRA,PSAD,Aramis II MCG
SMD,DESPANELIZADO,DEWETTING,MANO DE OBRA,PSAD,Aramis II MCG
SMD,HORNO,DEWETTING,MANO DE OBRA,PSAD,Aramis II MCG
SMD,LASER,DEWETTING,MANO DE OBRA,PSAD,Aramis II MCG
SMD,SMD,DEWETTING,MANO DE OBRA,PSAD,Aramis II MCG
SMD,AOI,DEWETTING,MAQUINA,PSAD,Aramis II MCG
SMD,DEK,DEWETTING,MAQUINA,PSAD,Aramis II MCG
SMD,DESPANELIZADO,DEWETTING,MAQUINA,PSAD,Aramis II MCG
SMD,HORNO,DEWETTING,MAQUINA,PSAD,Aramis II MCG
SMD,LASER,DEWETTING,MAQUINA,PSAD,Aramis II MCG
SMD,SMD,DEWETTING,MAQUINA,PSAD,Aramis II MCG
