area,tecnologia,division,proyecto
BACKEND/ENSAMBLE FINAL,PROGRAMACION,B&S 2,CORPORATE
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,B&S 2,CORPORATE
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,CORPORATE
DIAGNOSTICO,DIAGNOSTICO,B&S 2,CORPORATE
SMD ,LASER,B&S 2,CORPORATE
SMD ,DEK,B&S 2,CORPORATE
SMD ,SIPLACE,B&S 2,CORPORATE
SMD ,HORNO DE REFLUJO,B&S 2,CORPORATE
SMD ,ICT,B&S 2,CORPORATE
