area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,CARCASA DAÑADA,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,CARCASA DAÑADA,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,CARCASA DAÑADA,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,CARCASA DAÑADA,PROVEEDOR,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,COBRE EXPUESTO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,COBRE EXPUESTO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,COMPONENTE ARRANCADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,COMPONENTE DAÑADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,COMPONENTE DAÑADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,MATERIAL OBSOLETO,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,PRUEBAS DE INGENIERIA,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,SET UP DE EQUIPO,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,SUBENSAMBLE DAÑADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,SUBENSAMBLE DAÑADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,TAPA DAÑADA,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,TAPA DAÑADA,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,TAPA DAÑADA,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,TAPA DAÑADA,PROVEEDOR,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ATORNILLADO AUTOMATICO,UNIDAD CAIDA AL PISO,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE ARRANCADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE DAÑADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE DAÑADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE DAÑADO,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE DAÑADO,PROVEEDOR,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR DAÑADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR DAÑADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR DAÑADO,PROVEEDOR,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR MANCHADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR MANCHADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,EXCESO DE PRUEBAS,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,MAL DISEÑO,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,MATERIAL OBSOLETO,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,MUESTRA DE ORO OBSOLETA,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,PIN DE CONECTOR SUMIDO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,PIN DE CONECTOR SUMIDO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,SET UP DE EQUIPO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,SET UP DE EQUIPO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,DTA,UNIDAD CAIDA AL PISO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,COMPONENTE DAÑADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,COMPONENTE DAÑADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,MATERIAL OBSOLETO,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,PIN DE CONECTOR SUMIDO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,SERIAL DUPLICADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD CAIDA AL PISO,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD DAÑADA,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD DAÑADA,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD DAÑADA,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD DAÑADA,PROVEEDOR,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE ARRANCADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PRUEBAS,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PRUEBAS,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,MATERIAL OBSOLETO,METODO,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DAÑADA POR EQUIPO-EOS,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,ADICIONALES,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,ADICIONALES,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE ARRANCADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE EQUIVOCADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE FRACTURADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE FRACTURADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,ELEVADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,ELEVADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,FALTANTE,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,POLARIDAD INVERTIDA,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,SIN EVIDENCIA DE PIN,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,SIN EVIDENCIA DE PIN,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,UNIDAD CAIDA AL PISO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CONECTOR DAÑADO,MANO DE OBRA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CONECTOR DAÑADO,MAQUINA,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CONECTOR DAÑADO,PROVEEDOR,PSAD,VW10 LC
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,EXCESO DE PRUEBAS,MANO DE OBRA,PSAD,VW10 LC
