area,tecnologia,defecto,causa,division,proyecto
WHSE,2,CADUCO,MANO DE OBRA,PSAD,SID913
WHSE,2,CAMBIO DE INGENIERIA,MANO DE OBRA,PSAD,SID913
WHSE,2,DAÑADO,MANO DE OBRA,PSAD,SID913
WHSE,2,DAÑADO POR TRANSPORTE,MANO DE OBRA,PSAD,SID913
WHSE,2,DERRAME,MANO DE OBRA,PSAD,SID913
WHSE,2,DERRAME POR TRANSPORTE,MANO DE OBRA,PSAD,SID913
WHSE,2,GOLPEADO,MANO DE OBRA,PSAD,SID913
WHSE,2,MAL MANEJO DE ALMACEN,MANO DE OBRA,PSAD,SID913
WHSE,2,MATERIAL DAÑADO,MANO DE OBRA,PSAD,SID913
WHSE,2,MOJADO,MANO DE OBRA,PSAD,SID913
WHSE,2,OBSOLETO,MANO DE OBRA,PSAD,SID913
WHSE,2,SOBRE INVENTARIO,MANO DE OBRA,PSAD,SID913
WHSE,2,TIEMPO MAYOR A 14 DIAS,MANO DE OBRA,PSAD,SID913
WHSE,2,CADUCO,MAQUINA,PSAD,SID913
WHSE,2,CAMBIO DE INGENIERIA,MAQUINA,PSAD,SID913
WHSE,2,DAÑADO,MAQUINA,PSAD,SID913
WHSE,2,DAÑADO POR TRANSPORTE,MAQUINA,PSAD,SID913
WHSE,2,DERRAME,MAQUINA,PSAD,SID913
WHSE,2,DERRAME POR TRANSPORTE,MAQUINA,PSAD,SID913
WHSE,2,GOLPEADO,MAQUINA,PSAD,SID913
WHSE,2,MAL MANEJO DE ALMACEN,MAQUINA,PSAD,SID913
WHSE,2,MATERIAL DAÑADO,MAQUINA,PSAD,SID913
WHSE,2,MOJADO,MAQUINA,PSAD,SID913
WHSE,2,OBSOLETO,MAQUINA,PSAD,SID913
WHSE,2,SOBRE INVENTARIO,MAQUINA,PSAD,SID913
WHSE,2,TIEMPO MAYOR A 14 DIAS,MAQUINA,PSAD,SID913
WHSE,2,CADUCO,METODO,PSAD,SID913
WHSE,2,CAMBIO DE INGENIERIA,METODO,PSAD,SID913
WHSE,2,DAÑADO,METODO,PSAD,SID913
WHSE,2,DAÑADO POR TRANSPORTE,METODO,PSAD,SID913
WHSE,2,DERRAME,METODO,PSAD,SID913
WHSE,2,DERRAME POR TRANSPORTE,METODO,PSAD,SID913
WHSE,2,GOLPEADO,METODO,PSAD,SID913
WHSE,2,MAL MANEJO DE ALMACEN,METODO,PSAD,SID913
WHSE,2,MATERIAL DAÑADO,METODO,PSAD,SID913
WHSE,2,MOJADO,METODO,PSAD,SID913
WHSE,2,OBSOLETO,METODO,PSAD,SID913
WHSE,2,SOBRE INVENTARIO,METODO,PSAD,SID913
WHSE,2,TIEMPO MAYOR A 14 DIAS,METODO,PSAD,SID913
WHSE,2,CADUCO,PROVEEDOR,PSAD,SID913
WHSE,2,CAMBIO DE INGENIERIA,PROVEEDOR,PSAD,SID913
WHSE,2,DAÑADO,PROVEEDOR,PSAD,SID913
WHSE,2,DAÑADO POR TRANSPORTE,PROVEEDOR,PSAD,SID913
WHSE,2,DERRAME,PROVEEDOR,PSAD,SID913
WHSE,2,DERRAME POR TRANSPORTE,PROVEEDOR,PSAD,SID913
WHSE,2,GOLPEADO,PROVEEDOR,PSAD,SID913
WHSE,2,MAL MANEJO DE ALMACEN,PROVEEDOR,PSAD,SID913
WHSE,2,MATERIAL DAÑADO,PROVEEDOR,PSAD,SID913
WHSE,2,MOJADO,PROVEEDOR,PSAD,SID913
WHSE,2,OBSOLETO,PROVEEDOR,PSAD,SID913
WHSE,2,SOBRE INVENTARIO,PROVEEDOR,PSAD,SID913
WHSE,2,TIEMPO MAYOR A 14 DIAS,PROVEEDOR,PSAD,SID913
