area,tecnologia,defecto,causa,division,proyecto
SMD,SMD,ABORTO DE PCB,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,ABORTO DE PCB,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,ABORTO DE PCB,PROVEEDOR,PSAD,JAGUAR PED
SMD,SMD,  ADICIONAL,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,  ADICIONAL,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,  ADICIONAL,PROVEEDOR,PSAD,JAGUAR PED
SMD,SMD,  ADICIONALES,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,  ADICIONALES,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,  ADICIONALES,PROVEEDOR,PSAD,JAGUAR PED
SMD,SMD,  ALMOHADA,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,  ALMOHADA,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,  ALMOHADA,PROVEEDOR,PSAD,JAGUAR PED
SMD,SMD,  ARRANCADO,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,  ARRANCADO,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,  ARRANCADO,PROVEEDOR,PSAD,JAGUAR PED
SMD,SMD,  BARRIDA,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,  BARRIDA,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,  BARRIDA,PROVEEDOR,PSAD,JAGUAR PED
SMD,SMD,  CAMBIO DE INGENIERIA,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,  CAMBIO DE INGENIERIA,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,  CAMBIO DE INGENIERIA,PROVEEDOR,PSAD,JAGUAR PED
SMD,SMD,  CANTO,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,  CANTO,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,  CANTO,PROVEEDOR,PSAD,JAGUAR PED
SMD,SMD,  COBRE EXPUESTO,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,  COBRE EXPUESTO,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,  COBRE EXPUESTO,PROVEEDOR,PSAD,JAGUAR PED
SMD,SMD,  COMP INVERTIDO,MAQUINA,PSAD,JAGUAR PED
SMD,SMD,  COMP INVERTIDO,MANO DE OBRA,PSAD,JAGUAR PED
SMD,SMD,  COMP INVERTIDO,PROVEEDOR,PSAD,JAGUAR PED
