area,tecnologia,defecto,causa,division,proyecto
SMD,AOI,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,METODO,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,BARRIDA,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,METODO,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,COBRE EXPUESTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,METODO,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CONTAMINACION,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,METODO,B&S,TIS1C127 GM
SMD,DEK,CORTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CORTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CORTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CORTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CORTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,CORTO,PROVEEDOR,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MANO DE OBRA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MAQUINA,B&S,TIS1C127 GM
SMD,DEK,FALLA DE VISION,MAQUINA,B&S,TIS1C127 GM
