No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
375461	11/11/2013	ZSCR	551	022-2	NA	'045	5WY5971	NA	A2C00000211	108	3011	045	 	1222	"15V,300mW,SOT23,ZENER/BZX84C15"	NA	ROH	NA	9.72	S6_WEBASTO_M.MIGUEL ZAV	NO	4972523929
375461	11/11/2013	ZSCR	551	022-2	NA	'045	5WY7138	NA	A2C00000269	108	3011	045	 	1222	"7.5V,300mW,SOT23,ZENER/BZX84C7V5LT1"	NA	ROH	NA	9.72	S6_WEBASTO_M.MIGUEL ZAV	NO	4972523993
375461	11/11/2013	ZSCR	551	022-2	NA	'045	5WY7700	NA	A2C00000357	324	3011	045	 	1222	"250V,150mA,1,FAST,SOT23,RECT DIODE/BAS21"	NA	ROH	NA	22.68	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524033
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00000446	108	3011	045	 	1222	"1,NPN,NORMAL,200mA,45V,SOT23,BIP/BC847BL"	NA	ROH	NA	8.64	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00001919	540	3011	045	 	1222	"1nF,10%,100V,X7R,0603,TINNED,CER CAP/"	NA	ROH	NA	10.8	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00002189	108	3011	045	 	1222	"470pF,10%,100V,X7R,0603,TINNED,CER CAP/"	NA	ROH	NA	2.16	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00004318	108	3011	045	 	1222	"R LIN,1K,1%,TK100,100mW,0603"	NA	ROH	NA	1.08	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00004349	648	3011	045	 	1222	"R JUMP,0R05,100mW,1A,0603"	NA	ROH	NA	6.48	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00004368	108	3011	045	 	1222	"R LIN,100K,1%,TK100,100mW,0603"	NA	ROH	NA	1.08	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00004408	864	3011	045	 	1222	"R LIN,4K7,1%,TK100,100mW,0603"	NA	ROH	NA	8.64	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00004465	540	3011	045	 	1222	"R LIN,47K,1%,TK100,100mW,0603"	NA	ROH	NA	5.4	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00004519	108	3011	045	 	1222	"R LIN,2K2,1%,TK100,100mW,0603"	NA	ROH	NA	1.08	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
375461	11/11/2013	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C00010458	540	3011	045	 	1222	"R LIN,27K,1%,TK100,100mW,0603"	NA	ROH	NA	10.8	S6_WEBASTO_M.MIGUEL ZAV	NO	4972524200
