No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
295322	4/29/2013	ZSCR	551	040-1	NA	'054	A2C84851600	NA	A2C84851600	1	3011	054		1401	ACU VW10 16 NAR BOSE	NA	FERT	NA	316.46	PS_VW10 LC_ULISES VILLE	NO	4966887691
295325	4/29/2013	ZSCR	551	040-1	NA	'054	A2C38081601	NA	A2C38081601	1	3011	054		1401	ACU DAGARM3 MY11 16 W/S204	NA	FERT	NA	349.82	PS_ARAMIS III_FERNANDO	NO	4966887641
295326	4/29/2013	ZSCR	551	040-1	NA	'054	A2C80644601	NA	A2C80644601	1	3011	054		1401	ACU DAGARM3 MY12 RO 24 W/S/Hy212	NA	FERT	NA	495.07	PS_ARAMIS III_FERNANDO	NO	4966887679
295328	4/29/2013	ZSCR	551	034-2	NA	'054	5WK44252		5WK44252	1	3011	054		1342	BoSe VW311	NA	FERT	NA	113.87	OC_BOSE VW_ANA TAPIA-VI	NO	4966887737
295334	4/29/2013	ZSCR	551	034-2	NA	'054	A2C38081901	NA	A2C38081901	2	3011	054		1342	ACU DAGARM3 MY10 18 W/S204 Pel	NA	FERT	NA	757.4	PS_ARAMIS III_FERNANDO	NO	4966887725
295336	4/29/2013	ZSCR	551	034-2	NA	'054	5WK44354	NA	5WK44354	1	3011	054		1342	MODULE CONTROL FOR AIRBAG Hyundai UD	NA	FERT	NA	247.48	PS_HYUNDAI_	NO	4966887711
295341	4/29/2013	ZSCR	551	040-1	NA	'054	5WK44354	NA	A2C30901300	1	3011	054		1401	base plate	NA	ROH	NA	10.69	PS_HYUNDAI_	NO	4966887188
295400	4/29/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C82535500	2200	3011	054		1095	certification label identificati	NA	ROH	NA	264	PSAD_OPEL 4400_JOSE ORT	NO	4966887767
295402	4/29/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C85800800	8	3011	054		1095	ACU MY11 6	NA	FERT	NA	2101.2	PS_SDM10+_CAROLINA OTAN	NO	4966887850
295406	4/29/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C83377600	2	3011	054		1095	ACU RCMT5 MY10 Landrover	NA	FERT	NA	1058.16	PSAD_LAND ROVER_JOSE OR	NO	4966887792
295407	4/29/2013	ZSCR	551	034-2	NA	'054	5WK44252		5WK44252	10	3011	054		1342	BoSe VW311	NA	FERT	NA	1138.7	OC_BOSE VW_ANA TAPIA-VI	NO	4966887737
295633	4/30/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C32523400	19	3011	054		1095	base plate B	NA	ROH	NA	193.42	PSAD_DAIMLER STAR 2_ANA	NO	4966887816
295633	4/30/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C83435000	19	3011	054		1095	cover FIP T BK	NA	ROH	NA	174.23	PSAD_DAIMLER STAR 2_ANA	NO	4966887816
295634	4/30/2013	ZSCR	551	034-2	NA	'054	5WY86930	NA	A2C53324560	500	3011	054		1342	certification label spool part p	NA	ROH	NA	260	PS_ARAMIS 2012_EDWIN RO	NO	4966887513
295635	4/30/2013	ZSCR	551	034-2	NA	'054	5WK43314	NA	6593331401	84	3011	054		1342	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	22.68	PS_HONDA HRS6_JUAN CHAV	NO	4966887454
295635	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44750	NA	A2C53330109	6	3011	054		1342	socket	NA	ROH	NA	117.36	PS_HONDA HRS6_JUAN CHAV	NO	4966887435
295635	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44689	NA	A2C53397769	7	3011	054		1342	housing	NA	ROH	NA	157.78	PS_HONDA HRS6_JUAN CHAV	NO	4966887454
295635	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44750	NA	A2C53405650	3	3011	054		1342	multipoint connector 82P H 2SYS YE	NA	ROH	NA	67.23	PS_HONDA HRS6_JUAN CHAV	NO	4966887454
295637	4/30/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C82535500	1643	3011	054		1095	certification label identificati	NA	ROH	NA	197.16	PSAD_OPEL 4400_JOSE ORT	NO	4966887767
295639	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	40	3011	054		1342	sticker	NA	ROH	NA	21.2	PS_VW10 LC_ULISES VILLE	NO	4966887227
295639	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44286	NA	A2C00027389	8	3011	054		1342	COVER	NA	ROH	NA	22.16	PS_VW10 LC_ULISES VILLE	NO	4966887247
295639	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00027390	6	3011	054		1342	COVER	NA	ROH	NA	20.52	PS_VW10 LC_ULISES VILLE	NO	4966887227
295640	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53098572	45	3011	054		1342	LABEL	NA	ROH	NA	22.05	OC_BOSE VW_ANA TAPIA-VI	NO	4966887298
295641	4/30/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C34757000	8	3011	054		1095	multipoint connector124/ 81P H 2SYS	NA	ROH	NA	472.48	PSAD_DAIMLER STAR 2_ANA	NO	4966887816
295642	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332369	8	3011	054		1342	base plate B	NA	ROH	NA	70.56	PS_FIAT BRAZIL_EDWIN RO	NO	4966887485
295643	4/30/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53330109	5	3011	054		1342	socket	NA	ROH	NA	97.8	PS_CHRYSLER MY2013_EDWI	NO	4966887502
295643	4/30/2013	ZSCR	551	034-2	NA	'054	5WY89360	NA	A2C53436156	10	3011	054		1342	cover RAP T BK	NA	ROH	NA	59.8	PS_CHRYSLER MY2013_EDWI	NO	4966887502
295644	4/30/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C83435000	9	3011	054		1095	cover FIP T BK	NA	ROH	NA	82.53	PSAD_DAIMLER STAR 2_ANA	NO	4966887816
295645	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44761	NA	A2C53330107	1	3011	054		1342	socket	NA	ROH	NA	15.47	PS_HONDA HRS5_	NO	4966887454
295652	4/30/2013	ZSCR	551	034-2	NA	'054	5WK44591	NA	A2C53397780	13	3011	054		1342	COVER	NA	ROH	NA	46.67	PS_HONDA HRS6_JUAN CHAV	NO	4966887454
295653	4/30/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	10	3011	054		1342	cover RAP T BK	NA	ROH	NA	59.8	PS_CHRYSLER MY2013_EDWI	NO	4966887502
295663	4/30/2013	ZSCR	551	034-2	NA	'054	5WY86930	NA	A2C53324560	100	3011	054		1342	certification label spool part p	NA	ROH	NA	52	PS_ARAMIS 2012_EDWIN RO	NO	4966887513
295672	4/30/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	6	3011	054		1301	pcb SVI	NA	ROH	NA	92.88	PS_CHRYSLER MY2013_EDWI	NO	4966887502
295673	4/30/2013	ZSCR	551	030-1	NA	'054	A2C5334566992	NA	A2C53338029	6	3011	054		1301	pcb panel multiple 6-up main	NA	ROH	NA	148.92	PS_ARAMIS III_FERNANDO	NO	4966887521
295707	4/30/2013	ZSCR	551	030-1	NA	'054	5WK44690	NA	A2C53295039	6	3011	054		1301	pcb HONDA ACU16 main	NA	ROH	NA	108.36	PS_HONDA HRS6_JUAN CHAV	NO	4966887454
295708	4/30/2013	ZSCR	551	030-1	NA	'054	A2C8095410092	NA	A2C53367683	6	3011	054		1301	pcb VW ZZDIV AC VW10G RdW 1	NA	ROH	NA	117	PS_VW10 LC_ULISES VILLE	NO	4966887227
295709	4/30/2013	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C32508800	10	3011	054		1301	PCB	NA	ROH	NA	129	PSAD_VW20_ULISES VILLEG	NO	4966887338
295710	4/30/2013	ZSCR	551	030-1	NA	'054	6592827601V02	NA	A2C53287893	12	3011	054		1301	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	89.4	OC_OCS NISSAN_ANA TAPIA	NO	4966887471
295711	4/30/2013	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C53364453	84	3011	054		1301	pcb IEEZZDIV BOSE IEE VW3	NA	ROH	NA	832.44	OC_BOSE VW_ANA TAPIA-VI	NO	4966887298
295712	4/30/2013	ZSCR	551	030-1	NA	'054	A2C53395078	NA	A2C53395076	42	3011	054		1301	pcb IEEZZDIV	NA	ROH	NA	509.04	OC_BOSE BMW_ANA TAPIA-V	NO	4966887281
295713	4/30/2013	ZSCR	551	030-1	NA	'054	A2C53241828B	NA	A2C53168918	4	3011	054		1301	pcb panel multiple 4-up	NA	ROH	NA	57.88	PS_FORD_	NO	4966887531
295714	4/30/2013	ZSCR	551	030-1	NA	'054	A2C8154070092	NA	A2C53414652	6	3011	054		1301	.pcb MB ACU>6	NA	ROH	NA	173.94	PS_ARAMIS III_FERNANDO	NO	4966887541
295715	4/30/2013	ZSCR	551	030-1	NA	'054	5WK44761	NA	A2C32679900	12	3011	054		1301	PCB	NA	ROH	NA	247.08	PS_HONDA HRS6_JUAN CHAV	NO	4966887435
295716	4/30/2013	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	3011	054		1301	pcb DC main	NA	ROH	NA	20.76	PS_ARAMIS 2012_EDWIN RO	NO	4966887513
295717	4/30/2013	ZSCR	551	030-1	NA	'054	A2C34527100	NA	A2C53388687	1				1301	circuit board assy	NA	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966886770
295719	4/30/2013	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1				1301	circuit board assy	NA	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966886770
295720	4/30/2013	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1				1301	circuit board assy	NA	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966886770
295721	4/30/2013	ZSCR	551	030-1	NA	'054	5WK44285	NA	A2C53367544	1				1301	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	229.56	PS_VW10 LC_ULISES VILLE	NO	4966886765
295722	4/30/2013	ZSCR	551	030-1	NA	'054	5WK44285	NA	A2C53367544	1				1301	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	229.56	PS_VW10 LC_ULISES VILLE	NO	4966886765
295723	4/30/2013	ZSCR	551	030-1	NA	'054	5WK44285	NA	A2C53367544	1				1301	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	229.56	PS_VW10 LC_ULISES VILLE	NO	4966886765
295724	4/30/2013	ZSCR	551	030-1	NA	'054	5WK44285	NA	A2C53367544	1				1301	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	229.56	PS_VW10 LC_ULISES VILLE	NO	4966886765
295725	4/30/2013	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1				1301	circuit board assy TOP side VW20	NA	HALB	S.Real	134.66	PSAD_VW20_ULISES VILLEG	NO	4966886653
295726	4/30/2013	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1				1301	circuit board assy TOP side VW20	NA	HALB	S.Real	134.66	PSAD_VW20_ULISES VILLEG	NO	4966886653
295727	4/30/2013	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1				1301	circuit board assy TOP side VW20	NA	HALB	S.Real	134.66	PSAD_VW20_ULISES VILLEG	NO	4966886653
295728	4/30/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4966886620
295729	4/30/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4966886620
295730	4/30/2013	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1				1301	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	176.47	PS_HYUNDAI_	NO	4966886901
