No.Item	Txs SAP	Mov	C—digo Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripci—n	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004058	1	1351	"499R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.02	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004058	4	1351	"499R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004070	4	1351	"51K1,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004071	4	1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004265	1	1351	"0R05,125mW,2A,0805,JUMPER/MCR"		ROH	NA	0.01	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004265	4	1351	"0R05,125mW,2A,0805,JUMPER/MCR"		ROH	NA	0.04	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004318	3	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.03	4955579226
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004318	32	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.32	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004322	8	1351	"5K62,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.08	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00004322	3	1351	"5K62,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.03	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004322	6	1351	"5K62,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.06	4955579320
112261	ZSCR	551	035-1	0	A2C53189516A	NA	A2C00004322	2	1351	"5K62,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	4955579044
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00004322	4	1351	"5K62,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004322	69	1351	"5K62,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.69	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004324	12	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.12	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00004324	2	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.02	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004324	9	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.09	4955579320
112261	ZSCR	551	035-1	0	A2C53189516A	NA	A2C00004324	1	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.01	4955579044
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00004324	6	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.06	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004324	100	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	1	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004336	1	1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004336	1	1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579320
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00004336	1	1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004336	8	1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004337	1	1351	"4K12,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00004337	1	1351	"4K12,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004337	2	1351	"4K12,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	4955579320
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00004337	1	1351	"4K12,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004337	12	1351	"4K12,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.12	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004338	2	1351	"8K25,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00004338	2	1351	"8K25,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004338	1	1351	"8K25,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579320
112261	ZSCR	551	035-1	0	A2C53189516A	NA	A2C00004338	1	1351	"8K25,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579044
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00004338	4	1351	"8K25,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004338	20	1351	"8K25,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.2	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004349	2	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.02	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00004349	1	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.01	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004349	2	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.02	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004349	16	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.16	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004368	2	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.02	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004368	2	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.02	4955579320
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00004368	1	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.01	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004368	20	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.2	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004443	4	1351	"7R5,1%,TK200,125mW,0805,LIN RES/"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004463	9	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.09	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004463	2	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.02	4955579320
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00004463	4	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.04	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004463	77	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.77	4955579027
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004532	1	1351	"169R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.02	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004532	4	1351	"169R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004555	3	1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.03	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004555	5	1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.05	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004555	28	1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.28	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004567	1	1351	"51K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004567	1	1351	"51K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579320
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00004567	1	1351	"51K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004567	8	1351	"51K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00004981	4	1351	"F BEAD/BLM18B,140Ohm,140Ohm,200mA,SMD"		ROH	NA	0.2	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00004981	5	1351	"F BEAD/BLM18B,140Ohm,140Ohm,200mA,SMD"		ROH	NA	0.25	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00004981	45	1351	"F BEAD/BLM18B,140Ohm,140Ohm,200mA,SMD"		ROH	NA	2.25	4955579027
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00005592	8	1351	"8.2nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.16	4955579269
112261	ZSCR	551	035-1	0	A2C53189516A	NA	A2C00005592	4	1351	"8.2nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.08	4955579044
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00005592	5	1351	"8.2nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.1	4955578915
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00005646	1	1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.02	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00005646	1	1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.02	4955579269
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00005646	8	1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.16	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00006416	1	1351	"PTN ! 70V,200mA,2,FAST,SOT323_3,RECT DIO"		ROH	NA	0.09	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00006416	1	1351	"PTN ! 70V,200mA,2,FAST,SOT323_3,RECT DIO"		ROH	NA	0.09	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00006416	8	1351	"PTN ! 70V,200mA,2,FAST,SOT323_3,RECT DIO"		ROH	NA	0.72	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00006435	4	1351	"1R,5%,TK600,63mW,0603,LIN RES/"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00006946	1	1351	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"		ROH	NA	0.37	4955579269
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00007049	4	1351	"340R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00007051	1	1351	"499R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00007051	1	1351	"499R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00007051	8	1351	"499R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00007054	2	1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00007054	4	1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	4955579269
112261	ZSCR	551	035-1	0	A2C53189516A	NA	A2C00007054	2	1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	4955579044
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00007054	3	1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.03	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00007054	20	1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.2	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00007265	1	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	0.1	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00007265	2	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	0.2	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00007265	8	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	0.8	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00007695	4	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.64	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00007695	1	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.16	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00007695	2	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.32	4955579320
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00007695	2	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.32	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00007695	37	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	5.92	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00007729	4	1351	"12K4,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00007729	2	1351	"12K4,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00007729	33	1351	"12K4,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.33	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00007895	4	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.12	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00007895	1	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.03	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00007895	5	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.15	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00007895	45	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	1.35	4955579027
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00008506	1	1351	"0R1,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	0.73	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00008506	4	1351	"0R1,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	2.92	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00010212	4	1351	"1,PNP,NORMAL,1A,45V,SOT223,BIP/BCP51 / T"		ROH	NA	1.56	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00010442	2	1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.02	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00010442	4	1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.04	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00010442	20	1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.2	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00010465	2	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.02	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00010465	1	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.01	4955579269
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00010465	20	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.2	4955579027
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00010541	1	1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.01	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00010541	4	1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.04	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00010549	4	1351	"100R,1%,TK50,1W,MELF0207,LIN RES/"		ROH	NA	0.96	4955579027
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00010760	1	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.1	4955579269
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00010760	4	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.4	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00010877	3	1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.03	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00010877	5	1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.05	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00010877	3	1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.03	4955579320
112261	ZSCR	551	035-1	0	A2C53189516A	NA	A2C00010877	2	1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.02	4955579044
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00010877	4	1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.04	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00010877	32	1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.32	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00010918	4	1351	"100K,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.04	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00011061	4	1351	"1,NPN,NORMAL,100mA,50V,SOT323_3,BIP/BCR1"		ROH	NA	0.4	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00011344	4	1351	"0R05,1W,4.47A,5nH,2512,SHUNT/"		ROH	NA	5.44	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00011374	2	1351	"8K25,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.02	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00011374	1	1351	"8K25,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.01	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00011374	4	1351	"8K25,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.04	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00011374	28	1351	"8K25,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.28	4955579027
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00011423	1	1351	"470uH,120mA,SMD,COIL/Simid05"		ROH	NA	1.72	4955579269
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00013032	1	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/++ special"		ROH	NA	0.76	4955579269
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00016442	2	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.04	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00016442	3	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.06	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00016442	16	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.32	4955579027
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00018230	1	1351	"400V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.18	4955578915
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00018543	1	1351	"22uH,1.95A,SMD,COIL/SLN10145T ++ PLS USE"		ROH	NA	1.4	4955579269
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00018819	1	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	0.09	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00018819	2	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	0.18	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00018819	8	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	0.72	4955579027
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00019051	4	1351	"13V,500mW,SOD123,ZENER/MMSZ5243B"		ROH	NA	0.6	4955579027
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00019134	1	1351	"33uF,20%,16V,SMD,TA,ELEC CAP/LOW ESR"		ROH	NA	1.65	4955579269
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00019439	4	1351	"T BIP/BCR35PN E6327,SOT363"		ROH	NA	0.84	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00019439	2	1351	"T BIP/BCR35PN E6327,SOT363"		ROH	NA	0.42	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00019439	3	1351	"T BIP/BCR35PN E6327,SOT363"		ROH	NA	0.63	4955579320
112261	ZSCR	551	035-1	0	A2C53189516A	NA	A2C00019439	1	1351	"T BIP/BCR35PN E6327,SOT363"		ROH	NA	0.21	4955579044
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00019439	1	1351	"T BIP/BCR35PN E6327,SOT363"		ROH	NA	0.21	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00019439	36	1351	"T BIP/BCR35PN E6327,SOT363"		ROH	NA	7.56	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00019590	3	1351	"2K,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.03	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00019590	1	1351	"2K,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.01	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00019590	5	1351	"2K,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.05	4955579320
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00019590	1	1351	"2K,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.01	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00019590	28	1351	"2K,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.28	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00019591	1	1351	"4K12,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.01	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00019591	1	1351	"4K12,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.01	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00019591	2	1351	"4K12,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.02	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00019591	8	1351	"4K12,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.08	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00019592	8	1351	"5K62,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.08	4955579226
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00019592	3	1351	"5K62,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.03	4955579269
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00019592	5	1351	"5K62,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.05	4955579320
112261	ZSCR	551	035-1	0	A2C53189516A	NA	A2C00019592	1	1351	"5K62,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.01	4955579044
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00019592	2	1351	"5K62,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.02	4955578915
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00019592	69	1351	"5K62,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.69	4955579027
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00019595	2	1351	"22K1,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.02	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00019595	3	1351	"22K1,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.03	4955579320
112261	ZSCR	551	035-1	0	A2C53189515B	NA	A2C00019595	24	1351	"22K1,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.24	4955579027
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00019938	1	1351	"16V,200mW,SOD323,ZENER/GDZ16B10k pcs ree"		ROH	NA	0.13	4955578915
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00020588	1	1351	"82R5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955579269
112261	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00020874	2	1351	"10pF,0.5pF,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.04	4955579269
112261	ZSCR	551	035-1	0	A2C53189516A	NA	A2C00020874	1	1351	"10pF,0.5pF,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.02	4955579044
112261	ZSCR	551	035-1	0	A2C53189515A	NA	A2C00020874	1	1351	"10pF,0.5pF,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.02	4955578915
112261	ZSCR	551	035-1	0	A2C53243155B	NA	A2C00020895	1	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.09	4955579226
112261	ZSCR	551	035-1	0	A2C53243156B	NA	A2C00020895	2	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.18	4955579320
