No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
203466	9/9/2012	ZSCR	551	042-4	NA	'054	5WK43521	NA	A2C53103670	2	3011	054		1424	cable harness	NA	ROH	NA	25.6	OC_OCS SUZUKI_ANA TAPIA	NO	4961168721
204106	9/11/2012	ZSCR	551	034-2	NA	'054	5WY74130	NA	6590110701	2	3011	054		1342	Epsilon SDM Cover	NA	ROH	NA	4.82	PSAD_EPSILON_OSCAR FONS	NO	4961168601
204106	9/11/2012	ZSCR	551	034-2	NA	'054	5WY79410	NA	6590110301	2	3011	054		1342	Epsilon SDM Housing	NA	ROH	NA	31.62	PSAD_EPSILON_OSCAR FONS	NO	4961168601
204810	9/13/2012	ZSCR	551	034-2	NA	'054	5WY79410	NA	6590110301	2	3011	054		1342	Epsilon SDM Housing	NA	ROH	NA	31.62	PSAD_EPSILON_OSCAR FONS	NO	4961168601
204810	9/13/2012	ZSCR	551	034-2	NA	'054	5WY74130	NA	6590110701	2	3011	054		1342	Epsilon SDM Cover	NA	ROH	NA	4.82	PSAD_EPSILON_OSCAR FONS	NO	4961168601
205208	9/14/2012	ZSCR	551	034-2	NA	'054	5WK44285	NA	A2C00027389	4	3011	054		1342	COVER	NA	ROH	NA	11	PS_VW10 LC_ULISES VILLE	NO	4961168714
205208	9/14/2012	ZSCR	551	034-2	NA	'054	5WK44285	NA	A2C00014697	10	3011	054		1342	sticker	NA	ROH	NA	5.1	PS_VW10 LC_ULISES VILLE	NO	4961168542
205209	9/14/2012	ZSCR	551	034-2	NA	'054	5WK43606	NA	A2C53108376	2	3011	054		1342	"housing FIP 175,0x 152,0"	NA	ROH	NA	43.08	PS_ARAMIS III_FERNANDO	NO	4961168455
205209	9/14/2012	ZSCR	551	034-2	NA	'054	5WK43606	NA	A2C53108377	1	3011	054		1342	cover FIP T GY	NA	ROH	NA	3.72	PS_ARAMIS III_FERNANDO	NO	4961168455
205209	9/14/2012	ZSCR	551	034-2	NA	'054	5WK44742	NA	A2C53245952	3	3011	054		1342	"housing FIP 152,0x 135,7"	NA	ROH	NA	57.48	PS_ARAMIS III_FERNANDO	NO	4961168520
