No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
243278	12/10/2012	ZSCR	551	034-2	NA	'054	5WK44288	NA	A2C00014717	108	3011	054		1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	25.92	PS_VW10 LC_ULISES VILLE	NO	4963560957
244484	12/13/2012	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	2	3011	054		1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	116.58	PS_HONDA HRS6_JUAN CHAV	NO	4963561223
244553	12/13/2012	ZSCR	551	034-2	NA	'054	5WK44285	NA	A2C00014697	80	3011	054		1342	sticker	NA	ROH	NA	40.8	PS_VW10 LC_ULISES VILLE	NO	4963560957
244553	12/13/2012	ZSCR	551	034-2	NA	'054	5WK43008	NA	A2C00014717	90	3011	054		1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	21.6	PS_VW10 LC_ULISES VILLE	NO	4963560957
244553	12/13/2012	ZSCR	551	034-2	NA	'054	5WK44285	NA	A2C00027016	1	3011	054		1342	housing	NA	ROH	NA	17.65	PS_VW10 LC_ULISES VILLE	NO	4963560957
245313	12/15/2012	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	100	3011	054		1342	certification label spool part p	NA	ROH	NA	50	PS_ARAMIS III_FERNANDO	NO	4963561024
245446	12/15/2012	ZSCR	551	040-1	NA	'054	5WK43760	NA	A2C53221384	1	3011	054		1401	keypad assy	NA	HALB	S.Real/AutoBF	449.1	OC_OCS NISSAN_ANA TAPIA	NO	4963561096
245462	12/15/2012	ZSCR	551	034-2	NA	'054	5WK44285	NA	A2C00014697	30	3011	054		1342	sticker	NA	ROH	NA	15.3	PS_VW10 LC_ULISES VILLE	NO	4963560957
245462	12/15/2012	ZSCR	551	034-2	NA	'054	5WK44508	NA	A2C00027389	2	3011	054		1342	COVER	NA	ROH	NA	5.5	PS_VW10 LC_ULISES VILLE	NO	4963560957
245464	12/15/2012	ZSCR	551	034-2	NA	'054	5WY88020	NA	A2C53408549	3	3011	054		1342	housing D= 2	NA	ROH	NA	47.82	PSAD_GM BRASIL_ANA TAPI	NO	4963560973
245464	12/15/2012	ZSCR	551	034-2	NA	'054	5WY88020	NA	A2C53408690	1	3011	054		1342	cover	NA	ROH	NA	4.49	PSAD_GM BRASIL_ANA TAPI	NO	4963560973
245628	12/16/2012	ZSCR	551	034-2	NA	'054	5WY88040	NA	A2C53408549	21	3011	054		1342	housing D= 2	NA	ROH	NA	334.74	PSAD_GM BRASIL_ANA TAPI	NO	4963560973
