No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
419596	2/25/2014	ZSCR	551	030-1	NA	'015	5WK49830	NA	A2C53335967B	1	3011	050		1301	SMD Assy Fob Mobilio HP 4Bot(Bot)	NA	HALB	S.Real	70.87	S5_SMART FOB_E.ENRIQUE	NO	4975676289
419598	2/25/2014	ZSCR	551	030-1	NA	'015	5WK49393	NA	A2C53242673	1	3011	050		1301	circuit board assy HONDA ZZDI	NA	HALB	S.Real/AutoBF	45	S5_INMMO_E.ENRIQUE GARC	NO	4975676415
419598	2/25/2014	ZSCR	551	030-1	NA	'015	5WK49718	NA	A2C53242675	1	3011	015		1301	housing cover	NA	ROH	NA	1.74	S5_INMMO_E.ENRIQUE GARC	NO	4975676923
419598	2/25/2014	ZSCR	551	030-1	NA	'015	5WK49718	NA	A2C53242676	1	3011	015		1301	antenna HONDA ZZDIV	NA	ROH	NA	25.1	S5_INMMO_E.ENRIQUE GARC	NO	4975676923
419624	2/25/2014	ZSCR	551	034-2	NA	'015	5WK49210	NA	A2C53190307	5	3011	050		1342	circuit board assy	NA	HALB	S.Real	366.95	S5_RXM_E.ENRIQUE GARCIA	NO	4975676134
419624	2/25/2014	ZSCR	551	034-2	NA	'015	5WK49210	NA	A2C53216753	5	3011	015		1342	cover	NA	ROH	NA	8.35	S5_RXM_E.ENRIQUE GARCIA	NO	4975676914
419624	2/25/2014	ZSCR	551	034-2	NA	'015	5WK49210	NA	A2C53216755	5	3011	015		1342	housing	NA	ROH	NA	115.45	S5_RXM_E.ENRIQUE GARCIA	NO	4975676914
419815	2/26/2014	ZSCR	551	030-1	NA	'015	5WK47832	NA	A2C53249431	2	3011	050		1301	multipoint connector 73P H 3SYS BK	NA	ROH	NA	43.76	S5_ACURA ECU_E.ENRIQUE	NO	4975677043
419815	2/26/2014	ZSCR	551	030-1	NA	'015	A2C53427342	NA	A2C5333838493	2	3011	050		1301	circuit board HONDA ECU TX4 - TX6 TOP	NA	HALB	S.Real	338.36	S5_ACURA ECU_E.ENRIQUE	NO	4975675958
420059	2/26/2014	ZSCR	551	034-2	NA	'050	A2C53404863	NA	A2C00057053	18	3011	050		1342	"TRANSCEIVER,High Speed CAN/Lin,HTSSOP32,"	NA	ROH	NA	236.52	S5_TG ECU_E.ENRIQUE GAR	NO	4975676705
