No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
251186	1/8/2013	ZSCR	551	034-2	NA	'100	A2C00021599A	NA	A2C00021599A	1				1342	Subens LC Module SID902 (Exotic)	NA	HALB	S.Real/AutoBF	167.14	OES_OTIS SID 902_ (APR	NO	x
252205	1/11/2013	ZSCR	551	022-2	NA	'045	5WY7777	NA	5WY7777	1				1222	"""Transmitter #1, 295 NA 2007 5 BUTTON """	NA	FERT	NA	99.18	S1_EZKEY_LUIS LIZARRAGA	NO	x
266549	2/14/2013	ZSCR	551	034-8	NA	'073	A2C53107631	NA	A2C53411642	2				1348	PCB flex 24V IDM2/ECM2	NA	ROH	NA	357.76	ES_IDM_NORA ANCHONDO (A	NO	
267325	2/16/2013	ZSCR	551	034-1	NA	'045	5WY8771	NA	A2C30130900	1				1341	key assy FOG FORD P	NA	ROH	NA	7.06	S1_PEPS_JAVIER BECERRA	NO	X
268547	2/19/2013	ZSCR	551	040-4	NA	'015	5WY8923	NA	A2C32119300	11				1404	MY12 SPDJB HELIX PROGRAM ASM MODEL C	NA	HALB	S.Real	2931.61	S1_SPDJB_PABLO PALMER-C	NO	4965133905
268548	2/19/2013	ZSCR	551	040-4	NA	'015	5WY8918	NA	A2C32147600	1				1404	MY12 SPDJB LOOP PROGRAM ASM MODEL A	NA	HALB	S.Real	225.88	S1_SPDJB_PABLO PALMER-C	NO	4965133946
268550	2/19/2013	ZSCR	551	040-4	NA	'015	5WY8922	NA	A2C32146500	1				1404	MY12 SPDJB HELIX PROGRAM ASM MODEL B	NA	HALB	S.Real	263.47	S1_SPDJB_PABLO PALMER-C	NO	4965133927
268551	2/19/2013	ZSCR	551	040-4	NA	'015	5WY8920	NA	A2C32118700	1				1404	MY12 SPDJB LOOP PROGRAM ASM MODEL C	NA	HALB	S.Real	253.43	S1_SPDJB_PABLO PALMER-C	NO	4965133884
268554	2/19/2013	ZSCR	551	034-2	NA	'015	5WY8922	NA	A2C8083440093	1				1342	MY12 SPDJB HELIX MODEL B TMI TOP	NA	HALB	S.Real	253.47	S1_SPDJB_PABLO PALMER-C	NO	4965133861
268643	2/20/2013	ZSCR	551	034-2	NA	'015	5WY8826	NA	A2C81824600	6				1342	housing assy TPM	NA	ROH	NA	36.66	S1_TIS 1D CHRYSLER_JAIM	NO	4965134733
268652	2/20/2013	ZSCR	551	034-2	NA	'015	5WY8826	NA	A2C81824600	10				1342	housing assy TPM	NA	ROH	NA	61.1	S1_TIS 1D CHRYSLER_JAIM	NO	4965134733
268689	2/20/2013	ZSCR	551	034-2	NA	'015	5WY8826	NA	A2C81824600	23				1342	housing assy TPM	NA	ROH	NA	140.53	S1_TIS 1D CHRYSLER_JAIM	NO	4965134733
268695	2/20/2013	ZSCR	551	034-2	NA	'015	5WY8826	NA	A2C81824600	47				1342	housing assy TPM	NA	ROH	NA	287.17	S1_TIS 1D CHRYSLER_JAIM	NO	4965134733
268698	2/20/2013	ZSCR	551	034-2	NA	'015	5WY8826	NA	A2C81824600	67				1342	housing assy TPM	NA	ROH	NA	409.37	S1_TIS 1D CHRYSLER_JAIM	NO	4965134733
268702	2/20/2013	ZSCR	551	034-2	NA	'015	5WY8826	NA	A2C81824600	1				1342	housing assy TPM	NA	ROH	NA	6.11	S1_TIS 1D CHRYSLER_JAIM	NO	4965134733
268703	2/20/2013	ZSCR	551	022-2	NA	'015	5WY8826	NA	A2C81824600	5				1222	housing assy TPM	NA	ROH	NA	30.55	S1_TIS 1D CHRYSLER_JAIM	NO	4965134733
268793	2/20/2013	ZSCR	551	034-2	NA	'015	5WY8919	NA	A2C32144600	4				1342	MY12 SPDJB LOOP PROGRAM ASM MODEL B	NA	HALB	S.Real	1001.52	S1_SPDJB_PABLO PALMER-C	NO	4965133915
268895	2/20/2013	ZSCR	551	034-2	NA	'015	A2C53328412T	NA	A2C53322135	1650	3011	015	 	1342	"contact pin 0,8"	NA	ROH	NA	165	S1_DCU_ADRIAN CEBALLOS	NO	4965138653
268988	2/20/2013	MB1A	551	034-2	K96019	'054	NA	NA	5WY89350	1				1095	Chrysler RT/RM DOM ORC MY13	NA	FERT	NA	386.6	PS_CHRYSLER MY2013_EDWI	NO	4965132639
268995	2/20/2013	ZSCR	551	030-1	NA	'050	5WY8547	NA	A2C30840500	48	3011	050	 	1301	PCB	NA	ROH	NA	75.36	S1_TG1C DCX_JAIME JIMEN	NO	4965138810
269013	2/20/2013	ZSCR	551	040-2	NA	'050	S180052035	NA	A2C30840500	48	3011	050	 	1402	PCB	NA	ROH	NA	75.36	S1_TG1C NISSAN_JAIME JI	NO	4965138900
269197	2/21/2013	ZSCR	551	030-1	NA	'050	A2C53331468B	NA	A2C53331517	1	3011	050	 	1301	pcb ITEV148 ECU power CHEM SN	NA	ROH	NA	76.32	ES_SID908_HERIBERTO SAN	NO	X
269221	2/21/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C83749400	1				1095	ACU MY11 12	NA	FERT	NA	304.97	PS_SDM10+_CAROLINA OTAN	NO	4965132672
