No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C3134850093	NA	A2C00013094	2	3011	050		1351	"220pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.04	S5_TXK_M.MIGUEL BANUELO	NO	4973097243
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C3134850093	NA	A2C00020090	29	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.58	S5_TXK_M.MIGUEL BANUELO	NO	4973097243
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C53215449	NA	A2C00020090	107	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	2.14	S5_TXK_M.MIGUEL BANUELO	NO	4973097238
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C3134850093	NA	A2C00020606	303	3011	050		1351	"100nH,50mA,SMD,COIL/LQP18MN"		ROH	NA	118.17	S5_TXK_M.MIGUEL BANUELO	NO	4973097243
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C53215449	NA	A2C00020606	318	3011	050		1351	"100nH,50mA,SMD,COIL/LQP18MN"		ROH	NA	124.02	S5_TXK_M.MIGUEL BANUELO	NO	4973097238
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C3134850093	NA	A2C00022910	24	3011	050		1351	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.24	S5_TXK_M.MIGUEL BANUELO	NO	4973097243
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C53215449	NA	A2C00028265	1	3011	050		1351	"RED,633nm,MINI TOPLED,101 ... 120grd,LED"		ROH	NA	0.31	S5_TXK_M.MIGUEL BANUELO	NO	4973097238
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C3134850093	NA	A2C00031575	216	3011	050		1351	"5.6pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	4.32	S5_TXK_M.MIGUEL BANUELO	NO	4973097243
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C53215449-B	NA	A2C00031578	31	3011	050		1351	"22pF,1%,50V,C0G,0402,TINNED,CER CAP/RF a"		ROH	NA	0.93	S5_TXK_M.MIGUEL BANUELO	NO	4973097217
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C53215449	NA	A2C00034028	13	3011	050		1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.26	S5_TXK_M.MIGUEL BANUELO	NO	4973097238
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C53215449	NA	A2C00039709	6	3011	050		1351	"FRANTIC PCF7900NHN,TRANSMITTER,QFN16 3x"		ROH	NA	29.46	S5_TXK_M.MIGUEL BANUELO	NO	4973097238
385511	12/2/2013	ZSCR	551	035-1	0	'050	A2C53215449	NA	A2C00040656	55	3011	050		1351	"L COIL/MLK1005S12NJT,12nH,300mA,SMD"		ROH	NA	5.5	S5_TXK_M.MIGUEL BANUELO	NO	4973097238
385513	12/2/2013	ZSCR	551	035-1	0	'050	A2C53190307-B	NA	A2C00010472	57	3011	050		1351	"R LIN,47K,5%,TK200,63mW,0402"		ROH	NA	0.57	S5_RXM_M.MIGUEL BANUELO	NO	4973097114
385513	12/2/2013	ZSCR	551	035-1	0	'050	A2C53190307-B	NA	A2C00010900	146	3011	050		1351	"R LIN,68K,5%,TK200,63mW,0402"		ROH	NA	1.46	S5_RXM_M.MIGUEL BANUELO	NO	4973097114
385513	12/2/2013	ZSCR	551	035-1	0	'050	A2C53190307-B	NA	A2C00010904	39	3011	050		1351	"R LIN,2K,5%,TK200,63mW,0402"		ROH	NA	0.39	S5_RXM_M.MIGUEL BANUELO	NO	4973097114
385513	12/2/2013	ZSCR	551	035-1	0	'050	A2C53190307	NA	A2C00033760	424	3011	050		1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	29.68	S5_RXM_M.MIGUEL BANUELO	NO	4973097114
385513	12/2/2013	ZSCR	551	035-1	0	'050	A2C53190307-B	NA	A2C00033760	602	3011	050		1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	42.14	S5_RXM_M.MIGUEL BANUELO	NO	4973097114
385513	12/2/2013	ZSCR	551	035-1	0	'050	A2C53190307-B	NA	A2C00047933	209	3011	050		1351	"100nF,10%,16V,X7R,0603,Sn,CER CAP/"		ROH	NA	4.18	S5_RXM_M.MIGUEL BANUELO	NO	4973097114
385514	12/2/2013	ZSCR	551	035-1	0	'050	A2C53242673B	NA	A2C00003778	13	3011	050		1351	"R LIN,10R,5%,TK250,125mW,0805"		ROH	NA	0.13	S5_INMMO_M.MIGUEL BANUE	NO	4973097104
385514	12/2/2013	ZSCR	551	035-1	0	'050	A2C53242673B	NA	A2C00004070	137	3011	050		1351	"R LIN,51K1,1%,TK100,125mW,0805"		ROH	NA	1.37	S5_INMMO_M.MIGUEL BANUE	NO	4973097104
385514	12/2/2013	ZSCR	551	035-1	0	'050	A2C53242673B	NA	A2C00010445	4	3011	050		1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.04	S5_INMMO_M.MIGUEL BANUE	NO	4973097104
385514	12/2/2013	ZSCR	551	035-1	0	'050	A2C53242673B	NA	A2C00010900	5	3011	050		1351	"R LIN,68K,5%,TK200,63mW,0402"		ROH	NA	0.05	S5_INMMO_M.MIGUEL BANUE	NO	4973097104
385514	12/2/2013	ZSCR	551	035-1	0	'050	A2C53242673B	NA	A2C00010904	6	3011	050		1351	"R LIN,2K,5%,TK200,63mW,0402"		ROH	NA	0.06	S5_INMMO_M.MIGUEL BANUE	NO	4973097104
385514	12/2/2013	ZSCR	551	035-1	0	'050	A2C53242673B	NA	A2C00018926	3	3011	050		1351	"68pF,5%,100V,C0G,0805,TINNED,CER CAP/++"		ROH	NA	0.39	S5_INMMO_M.MIGUEL BANUE	NO	4973097104
385514	12/2/2013	ZSCR	551	035-1	0	'050	A2C53242673B	NA	A2C00033760	321	3011	050		1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	22.47	S5_INMMO_M.MIGUEL BANUE	NO	4973097104
