No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00000242	2	3011	050		1351	"5.6V,300mW,SOT23,ZENER/BZX84C5V6/T1"		ROH	NA	0.2	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003691	2	3011	050		1351	"R LIN,1K,5%,TK200,100mW,0603"		ROH	NA	0.02	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00004324	5	3011	050		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.05	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00004349	1	3011	050		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.01	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00004463	1	3011	050		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.01	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00008191	2	3011	050		1351	"R LIN,22K,1%,TK100,100mW,0603"		ROH	NA	0.02	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010455	1	3011	050		1351	"120K,1%,TK100,63mW,0603,LIN RES/CRCW"		ROH	NA	0.01	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00033807	53	3011	050		1351	"10uF,10%,10V,X7R,1206,TINNED,CER CAP/"		ROH	NA	23.32	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00034028	85	3011	050		1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	1.7	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195902	8/22/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00036963	10	3011	050		1351	"75K,5%,TK300,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.1	ES_B299_ARTURO NERI-LOZ	NO	4960639263
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	2575202001	9	3011	050		1351	DIODES RECTIFIER / 75V(REALLY		ROH	NA	0.54	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	2576322069	17	3011	050		1351	"1UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	6.46	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6575602075	11	3011	050		1351	BIP TRANSISTOR / BC846B_______		ROH	NA	0.88	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017614A	NA	6576362050	10	3011	050		1351	"10NF,10%,100V,X7R,0805,NISN,CE"		ROH	NA	0.4	ES_CEC_NORA ANCHONDO	NO	4960638705
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	6576362050	28	3011	050		1351	"10NF,10%,100V,X7R,0805,NISN,CE"		ROH	NA	1.12	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	6577362012	22	3011	050		1351	"33NF,5%,50V,X7R,0805,NISN,CER"		ROH	NA	1.1	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	6577362054	263	3011	050		1351	"100NF,10%,50V,X7R,0805,NISN,CE"		ROH	NA	13.15	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017614A	NA	6577362059	9	3011	050		1351	"4.7NF,10%,100V,X7R,0805,NISN,C"		ROH	NA	0.36	ES_CEC_NORA ANCHONDO	NO	4960638705
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017614A	NA	6577672013	5	3011	050		1351	"4.95V,28V,100MA,VOLT REG/"		ROH	NA	8.4	ES_CEC_NORA ANCHONDO	NO	4960638705
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	6581672047	20	3011	050		1351	OTHER ICS / 65LBC031 /RECEIVE		ROH	NA	142.6	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6592312071	63	3011	050		1351	DIODO RECTIFICADOR		ROH	NA	10.71	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6592362057	4	3011	050		1351	QUARTZES / 8MHZ/50PPM/		ROH	NA	11.28	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6593352012	1	3011	050		1351	"1R5,1%,TK50,1W,0207_SMD_CHP,FI"		ROH	NA	1.71	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6594352018	1	3011	050		1351	"NTC RESISTORS / 22K/5%/0,21W/P"		ROH	NA	0.52	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6594602007	138	3011	050		1351	"TRANSISTOR, BF822, SOT23"		ROH	NA	49.68	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6594672048	6	3011	050		1351	CUSTOM ICS / ATM41_______PLCC		ROH	NA	99	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017614A	NA	6596362078	4	3011	050		1351	16V -10+20% CERAMIC CAPACITOR		ROH	NA	5.44	ES_CEC_NORA ANCHONDO	NO	4960638705
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6596672029	1	3011	050		1351	LOGIC ICS / 74AC14		ROH	NA	0.74	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	9151008	1	3011	050		1351	"100R,5%,TK250,125MW,0805,FIX R"		ROH	NA	0.01	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	9156376	5	3011	050		1351	"60R4,1%,TK50,250MW,MINIMELF020"		ROH	NA	0.4	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017614A	NA	9156561	69	3011	050		1351	"4K22,1%,TK50,250MW,MINIMELF020"		ROH	NA	5.52	ES_CEC_NORA ANCHONDO	NO	4960638705
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	9156646	1	3011	050		1351	"29K4,1%,TK50,250MW,MINIMELF020"		ROH	NA	0.08	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	9166455	3	3011	050		1351	"365R,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.06	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	9166533	1	3011	050		1351	"2K15,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.02	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	9166573	10	3011	050		1351	"5K62,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.2	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	A2C00000191	9	3011	050		1351	"6.2V,350mW,SOT23,ZENER/BZX84-C6V2/T1"		ROH	NA	0.81	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	A2C00000357	1	3011	050		1351	"250V,150mA,1,FAST,SOT23,RECT DIODE/BAS21"		ROH	NA	0.07	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	A2C00000939	16	3011	050		1351	TRANCEIVER: BIDIRECTIONAL BUS T		ROH	NA	153.28	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017614A	NA	A2C00001994	22	3011	050		1351	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	4.18	ES_CEC_NORA ANCHONDO	NO	4960638705
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017614A	NA	A2C00004071	17	3011	050		1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.34	ES_CEC_NORA ANCHONDO	NO	4960638705
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	A2C00004071	11	3011	050		1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.22	ES_CEC_NORA ANCHONDO	NO	4960638610
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	A2C00004071	374	3011	050		1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	7.48	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	A2C00004143	55	3011	050		1351	"56K2,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.1	ES_CEC_NORA ANCHONDO	NO	4960638679
195903	8/22/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	A2C00034730	1	3011	050		1351	"SAK-C167CR-LM HA+step, A1, P-MQFP144 ,RO"		ROH	NA	40.18	ES_CEC_NORA ANCHONDO	NO	4960638610
