No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156A	NA	A2C00033885	13	3011	054		1351	"1,NPN,NORMAL,2A,40V,SOT23,BIP/PBSS4240T"		ROH	NA	7.41	PS_ARAMIS II MCG_F.FERN	NO	4980621516
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156A	NA	A2C00007695	19	3011	054		1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	2.85	PS_ARAMIS II MCG_F.FERN	NO	4980621516
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156A	NA	A2C00023092	6	3011	054		1351	"36V,135mOhm,SO8,GENERAL PURPOSE,HIGH SID"		ROH	NA	11.34	PS_ARAMIS II MCG_F.FERN	NO	4980621516
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156A	NA	A2C00019590	1	3011	054		1351	"R LIN,2K,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	4980621516
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156A	NA	A2C00023789	88	3011	054		1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	1.76	PS_ARAMIS II MCG_F.FERN	NO	4980621516
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156A	NA	A2C00052767	1	3011	054		1351	"100uH,1A,SMD,COIL/"		ROH	NA	2.3	PS_ARAMIS II MCG_F.FERN	NO	4980621516
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156A	NA	A2C00019592	4	3011	054		1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.04	PS_ARAMIS II MCG_F.FERN	NO	4980621516
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156A	NA	A2C00002196	1	3011	054		1351	"4.7nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	4980621516
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156A	NA	A2C00013032	46	3011	054		1351	"47uF,20%,35V,SMD,AL,ELEC CAP/++ special"		ROH	NA	34.04	PS_ARAMIS II MCG_F.FERN	NO	4980621516
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00004567	14	3011	054		1351	"R LIN,51K1,1%,TK100,100mW,0603"		ROH	NA	0.14	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00018819	11	3011	054		1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	0.77	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00003596	1	3011	054		1351	"17R8,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00010541	3	3011	054		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00011374	101	3011	054		1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	1.01	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00004463	1	3011	054		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00033885	24	3011	054		1351	"1,NPN,NORMAL,2A,40V,SOT23,BIP/PBSS4240T"		ROH	NA	13.68	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00007695	60	3011	054		1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	9	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00042588	1	3011	054		1351	"825R,1%,TK100,100mW,0603,LIN RES/MCR"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00019590	20	3011	054		1351	"R LIN,2K,1%,TK100,63mW,0402"		ROH	NA	0.2	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00020895	1	3011	054		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.07	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00023869	4	3011	054		1351	"1,N_CHAN,MOS,POWER,55V,20A,40mOhm,TO252/"		ROH	NA	6.56	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00019592	22	3011	054		1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.22	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00007729	3	3011	054		1351	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00004338	2	3011	054		1351	"R LIN,8K25,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00003778	1	3011	054		1351	"R LIN,10R,5%,TK250,125mW,0805"		ROH	NA	0.01	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00039667	1	3011	054		1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	0.29	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501636	06/08/2014	ZSCR	551	035-1	0	'054	A2C53243156B	NA	A2C00023274	1	3011	054		1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	0.17	PS_ARAMIS II MCG_F.FERN	NO	4980621541
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004468	19	3011	054		1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	0.19	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004318	48	3011	054		1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.48	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00011076	169	3011	054		1351	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	1.69	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00010562	6	3011	054		1351	"1,P_CHAN,MOS,SMALLSIGNAL,60V,170mA,12Ohm"		ROH	NA	1.56	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004463	78	3011	054		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.78	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00017677	5	3011	054		1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.05	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00038366	2	3011	054		1351	"70V,200mA,2,series, FAST,SOT323_3,RECT D"		ROH	NA	0.2	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004567	8	3011	054		1351	"R LIN,51K1,1%,TK100,100mW,0603"		ROH	NA	0.08	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00032411	149	3011	054		1351	"100nF,10%,100V,X7R,1206,Sn,CER CAP/++ op"		ROH	NA	34.27	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00003466	63	3011	054		1351	"1R,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	1.26	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004457	106	3011	054		1351	"1M,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	2.12	OC_BOSE VW_L.LPL AUTOMA	NO	4980621571
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C40001346	27	3011	054		1351	"C CER,X7R,1.5uF,10%,25V,1206,Sn"		ROH	NA	4.32	OC_BOSE VW_L.LPL AUTOMA	NO	4980621741
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C40000085	3	3011	054		1351	"F BEAD/,0Ohm,600Ohm,500mA,SMD"		ROH	NA	0.18	OC_BOSE VW_L.LPL AUTOMA	NO	4980621741
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00006792	5	3011	054		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.35	OC_BOSE VW_L.LPL AUTOMA	NO	4980621741
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00011076	16	3011	054		1351	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.16	OC_BOSE VW_L.LPL AUTOMA	NO	4980621741
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00055620	30	3011	054		1351	"2R,1%,TK200,100mW,0603,LIN RES/MCR03 EZP"		ROH	NA	0.9	OC_BOSE VW_L.LPL AUTOMA	NO	4980621741
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00053683	27	3011	054		1351	"1,PNP,NORMAL,1.5A,-80V,SOT223,BIP/BCP53-"		ROH	NA	8.91	OC_BOSE VW_L.LPL AUTOMA	NO	4980621741
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00010562	4	3011	054		1351	"1,P_CHAN,MOS,SMALLSIGNAL,60V,170mA,12Ohm"		ROH	NA	1.04	OC_BOSE VW_L.LPL AUTOMA	NO	4980621741
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00002107	26	3011	054		1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.52	OC_BOSE VW_L.LPL AUTOMA	NO	4980621741
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395077	NA	A2C00004567	14	3011	054		1351	"R LIN,51K1,1%,TK100,100mW,0603"		ROH	NA	0.14	OC_BOSE VW_L.LPL AUTOMA	NO	4980621741
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004468	10	3011	054		1351	"R LIN,2K4,1%,TK100,125mW,0805"		ROH	NA	0.1	OC_BOSE VW_L.LPL AUTOMA	NO	4980621755
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C40001346	1	3011	054		1351	"C CER,X7R,1.5uF,10%,25V,1206,Sn"		ROH	NA	0.16	OC_BOSE VW_L.LPL AUTOMA	NO	4980621755
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004567	16	3011	054		1351	"R LIN,51K1,1%,TK100,100mW,0603"		ROH	NA	0.16	OC_BOSE VW_L.LPL AUTOMA	NO	4980621755
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00011772	1	3011	054		1351	"R LIN,432K,1%,TK100,100mW,0603"		ROH	NA	0.01	OC_BOSE VW_L.LPL AUTOMA	NO	4980621755
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00004463	165	3011	054		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	1.65	OC_BOSE VW_L.LPL AUTOMA	NO	4980621755
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00002107	15	3011	054		1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.3	OC_BOSE VW_L.LPL AUTOMA	NO	4980621755
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00011076	5	3011	054		1351	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.05	OC_BOSE VW_L.LPL AUTOMA	NO	4980621755
501637	06/08/2014	ZSCR	551	035-1	0	'054	A2C53395078	NA	A2C00006792	16	3011	054		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.12	OC_BOSE VW_L.LPL AUTOMA	NO	4980621755
501638	06/08/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00018966	87	3011	054		1351	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	51.33	OC_OCS SUZUKI_L.LPL AUT	NO	4980621586
501638	06/08/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00004320	81	3011	054		1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	1.62	OC_OCS SUZUKI_L.LPL AUT	NO	4980621586
501638	06/08/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00004567	23	3011	054		1351	"R LIN,51K1,1%,TK100,100mW,0603"		ROH	NA	0.23	OC_OCS SUZUKI_L.LPL AUT	NO	4980621586
501638	06/08/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00004463	74	3011	054		1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.74	OC_OCS SUZUKI_L.LPL AUT	NO	4980621586
501638	06/08/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00004537	33	3011	054		1351	"R LIN,24K3,1%,TK100,100mW,0603"		ROH	NA	0.33	OC_OCS SUZUKI_L.LPL AUT	NO	4980621586
501638	06/08/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00006792	10	3011	054		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.7	OC_OCS SUZUKI_L.LPL AUT	NO	4980621586
501638	06/08/2014	ZSCR	551	035-1	0	'054	A2C53290320	NA	A2C00004320	1	3011	054		1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.02	OC_OCS SUZUKI_L.LPL AUT	NO	4980621586
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00043144	3	3011	054		1351	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"		ROH	NA	0.72	PS_HONDA HRS5_L.LPL AUT	NO	4980621852
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00045900	1	3011	054		1351	"C CER,X7R,470nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	0.05	PS_HONDA HRS5_L.LPL AUT	NO	4980621852
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00010444	1	3011	054		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.01	PS_HONDA HRS5_L.LPL AUT	NO	4980621852
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00020588	3	3011	054		1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_HONDA HRS5_L.LPL AUT	NO	4980621852
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5339962992	NA	A2C00004391	3	3011	054		1351	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_HONDA HRS5_L.LPL AUT	NO	4980621852
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53399620A	NA	A2C00004500	62	3011	054		1351	"R LIN,56K2,1%,TK100,100mW,0603"		ROH	NA	0.62	PS_HONDA HRS5_L.LPL AUT	NO	4980621804
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53399620A	NA	A2C00010444	3	3011	054		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.03	PS_HONDA HRS5_L.LPL AUT	NO	4980621804
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53399620A	NA	A2C00020588	11	3011	054		1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.11	PS_HONDA HRS5_L.LPL AUT	NO	4980621804
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53399620A	NA	A2C00004349	496	3011	054		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	4.96	PS_HONDA HRS5_L.LPL AUT	NO	4980621804
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53399620B	NA	A2C00054422	22	3011	054		1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"		ROH	NA	13.64	PS_HONDA HRS5_L.LPL AUT	NO	4980621827
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00045900	1	3011	054		1351	"C CER,X7R,470nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	0.05	PS_HONDA HRS5_L.LPL AUT	NO	4980621875
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00004500	5	3011	054		1351	"R LIN,56K2,1%,TK100,100mW,0603"		ROH	NA	0.05	PS_HONDA HRS5_L.LPL AUT	NO	4980621875
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5339962993	NA	A2C00007895	1	3011	054		1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	4980621875
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53399620B	NA	A2C00010444	1	3011	054		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.01	PS_HONDA HRS5_L.LPL AUT	NO	4980621827
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00004500	29	3011	054		1351	"R LIN,56K2,1%,TK100,100mW,0603"		ROH	NA	0.29	PS_HONDA HRS5_L.LPL AUT	NO	4980621894
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00007895	7	3011	054		1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.14	PS_HONDA HRS5_L.LPL AUT	NO	4980621894
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00010444	1	3011	054		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.01	PS_HONDA HRS5_L.LPL AUT	NO	4980621919
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53404914B	NA	A2C00011220	17	3011	054		1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.17	PS_HONDA HRS5_L.LPL AUT	NO	4980621919
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00004349	212	3011	054		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	2.12	PS_HONDA HRS5_L.LPL AUT	NO	4980621894
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53404914A	NA	A2C00010444	4	3011	054		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.04	PS_HONDA HRS5_L.LPL AUT	NO	4980621894
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5344039292	NA	A2C00043039	9	3011	054		1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	2.43	PS_HONDA HRS5_L.LPL AUT	NO	4980621985
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5344039292	NA	A2C00004391	3	3011	054		1351	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_HONDA HRS5_L.LPL AUT	NO	4980621985
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5344039293	NA	A2C00004500	3	3011	054		1351	"R LIN,56K2,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_HONDA HRS5_L.LPL AUT	NO	4980622018
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5344039292	NA	A2C00023789	4	3011	054		1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.08	PS_HONDA HRS5_L.LPL AUT	NO	4980621985
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5344039293	NA	A2C00045900	1	3011	054		1351	"C CER,X7R,470nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	0.05	PS_HONDA HRS5_L.LPL AUT	NO	4980622018
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C5344039293	NA	A2C00007895	1	3011	054		1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	4980622018
501639	06/08/2014	ZSCR	551	035-1	0	'054	A2C53399617B	NA	A2C00007895	3	3011	054		1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.06	PS_HONDA HRS5_L.LPL AUT	NO	4980621769
