No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000346	16	3011	050		1351	"70V,250mA,2,common anode,FAST,SOT23,RECT"		ROH	NA	1.12	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00000346	44	3011	050		1351	"70V,250mA,2,common anode,FAST,SOT23,RECT"		ROH	NA	3.08	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00000609	3	3011	050		1351	"1,N_CHAN,-,SMALLSIGNAL,50V,200mA,3.5Ohm,"		ROH	NA	0.66	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00002014	1	3011	050		1351	"100nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.04	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00002060	6	3011	050		1351	"47pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.12	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00002578	17	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	14.11	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00002578	26	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	21.58	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00003465	2	3011	050		1351	"R LIN,470R,5%,TK200,250mW,1206"		ROH	NA	0.06	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00003465	2	3011	050		1351	"R LIN,470R,5%,TK200,250mW,1206"		ROH	NA	0.06	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003492	5	3011	050		1351	"R LIN,1K5,5%,TK200,250mW,1206"		ROH	NA	0.1	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00003517	1	3011	050		1351	"R LIN,150R,5%,TK200,250mW,1206"		ROH	NA	0.02	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003551	1	3011	050		1351	"R LIN,10K,1%,TK50,250mW,MINIMELF0204"		ROH	NA	0.08	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003886	22	3011	050		1351	"12K1,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	1.76	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00004150	14	3011	050		1351	"R LIN,324K,1%,TK100,125mW,0805"		ROH	NA	0.28	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00004349	6	3011	050		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.06	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00008117	55	3011	050		1351	"R LIN,1R6,5%,TK600,250mW,1206"		ROH	NA	1.65	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00010447	9	3011	050		1351	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.09	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010739	2	3011	050		1351	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.02	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010917	1	3011	050		1351	"6K8,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.01	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010918	18	3011	050		1351	"100K,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.18	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00013094	1	3011	050		1351	"220pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.02	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00021664	3	3011	050		1351	"15pF,1%,50V,C0G,0402,Sn,CER CAP/RF appli"		ROH	NA	0.09	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00021664	7	3011	050		1351	"15pF,1%,50V,C0G,0402,Sn,CER CAP/RF appli"		ROH	NA	0.21	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00022930	7	3011	050		1351	"4,EQ ISO,konvex 1206,0R05,5%,63mW,NET RE"		ROH	NA	0.28	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00022930	45	3011	050		1351	"4,EQ ISO,konvex 1206,0R05,5%,63mW,NET RE"		ROH	NA	1.8	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00030963	176	3011	050		1351	"4,EQ ISO,X7R,0612,16V,47nF,20%,20%,CAP A"		ROH	NA	42.24	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00030963	152	3011	050		1351	"4,EQ ISO,X7R,0612,16V,47nF,20%,20%,CAP A"		ROH	NA	36.48	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00030963	365	3011	050		1351	"4,EQ ISO,X7R,0612,16V,47nF,20%,20%,CAP A"		ROH	NA	87.6	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00032220	1	3011	050		1351	"10nF,20%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.02	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00032220	8	3011	050		1351	"10nF,20%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.16	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00033510	1	3011	050		1351	"Absolute pressure sensor, 15 to 115kPa,S"		ROH	NA	15.88	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00033510	1	3011	050		1351	"Absolute pressure sensor, 15 to 115kPa,S"		ROH	NA	15.88	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00034014	22	3011	050		1351	"33uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	21.78	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00034982	25	3011	050		1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	63	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00035217	15	3011	050		1351	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/AD8515"		ROH	NA	21.15	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00035217	34	3011	050		1351	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/AD8515"		ROH	NA	47.94	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00044062	1	3011	050		1351	"200V,1A,1,FAST,SMA/DO214AC,RECT DIODE/ES"		ROH	NA	0.36	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00044201	9	3011	050		1351	"600V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	1.44	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00044201	1	3011	050		1351	"600V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.16	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00045453	1	3011	050		1351	"4,GATE,14 PIN TSSOP,LOGIC/MC74HC02A - Co"		ROH	NA	0.44	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00045453	2	3011	050		1351	"4,GATE,14 PIN TSSOP,LOGIC/MC74HC02A - Co"		ROH	NA	0.88	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00046098	13	3011	050		1351	"IC MCU BLK/SAK-TC1766-192F80HL,BD,LQFP17"		ROH	NA	1443.78	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00046692	4	3011	050		1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.12	ES_B299_ARTURO NERI-LOZ	NO	4963087856
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00060286	2	3011	050		1351	"ATIC91,5V,400mA,STEP DOWN,QFN-44,VOLT RE"		ROH	NA	38.06	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238658	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00234900	1	3011	050		1351	"ATIC94, HiQUAD64, 12V, 16fold LOW SIDE D"		ROH	NA	43.24	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00000242	5	3011	050		1351	"5.6V,300mW,SOT23,ZENER/BZX84C5V6/T1"		ROH	NA	0.5	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000262	16	3011	050		1351	"Dual 40W,22V,SOT23, common cathode SUP D"		ROH	NA	2.4	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000345	3	3011	050		1351	"70V,250mA,2,FAST,SOT23,RECT DIODE/BAV70"		ROH	NA	0.21	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000346	83	3011	050		1351	"70V,250mA,2,common anode,FAST,SOT23,RECT"		ROH	NA	5.81	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00001994	110	3011	050		1351	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	20.9	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00002340	36	3011	050		1351	"1nF,2%,50V,C0G,0805,TINNED,CER CAP/"		ROH	NA	4.32	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00002578	146	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	121.18	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00002578	62	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	51.46	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00003465	19	3011	050		1351	"R LIN,470R,5%,TK200,250mW,1206"		ROH	NA	0.57	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003590	69	3011	050		1351	"0R001,1%,TK50,250mW,MINIMELF0204,LIN RES"		ROH	NA	5.52	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003828	27	3011	050		1351	"R LIN,2K2,5%,TK200,100mW,0603"		ROH	NA	0.27	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00004324	6	3011	050		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.06	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00006609	9	3011	050		1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.09	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00010416	39	3011	050		1351	"470pF,10%,50V,X7R,0402,TINNED,CER CAP/VJ"		ROH	NA	0.39	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010441	27	3011	050		1351	"R LIN,1K,5%,TK200,63mW,0402"		ROH	NA	0.27	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00010472	1	3011	050		1351	"R LIN,47K,5%,TK200,63mW,0402"		ROH	NA	0.01	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010904	78	3011	050		1351	"R LIN,2K,5%,TK200,63mW,0402"		ROH	NA	0.78	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010918	53	3011	050		1351	"100K,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.53	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00019601	8	3011	050		1351	"2K2,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.08	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00021336	77	3011	050		1351	"10V,3A,1,SCHOTTKY,SOD323,RECT DIODE/BAT6"		ROH	NA	30.8	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00024400	33	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	32.67	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00024400	28	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	27.72	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00025918	46	3011	050		1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	7.36	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00032093	156	3011	050		1351	"24K,1%,TK100,63mW,0402,LIN RES/chip Resi"		ROH	NA	1.56	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00034028	72	3011	050		1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	1.44	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00045453	38	3011	050		1351	"4,GATE,14 PIN TSSOP,LOGIC/MC74HC02A - Co"		ROH	NA	16.72	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00046098	3	3011	050		1351	"IC MCU BLK/SAK-TC1766-192F80HL,BD,LQFP17"		ROH	NA	333.18	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00047217	8	3011	050		1351	"TLE6250 3,3V,TRANSCEIVER,CAN,P-DSO-8-3,B"		ROH	NA	25.68	ES_B299_ARTURO NERI-LOZ	NO	4963087912
238659	28/11/2012	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00049244	33	3011	050		1351	"10K,1%,TK50,100mW,0603,LIN RES/M11 0603"		ROH	NA	1.65	ES_B299_ARTURO NERI-LOZ	NO	4963087880
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017609A	NA	6544672078	1	3011	050		1351	"ATM 43,SILICON DA, SOP 20,CUSTOM"		ROH	NA	12.55	ES_CEC_NORA ANCHONDO	NO	4963087180
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017609A	NA	6575202008	2	3011	050		1351	"DIODES STABILIZED / 5,1V/5%, M"		ROH	NA	0.2	ES_CEC_NORA ANCHONDO	NO	4963087180
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017609A	NA	6576362099	6	3011	050		1351	"47NF,10%,50V,X7R,0805,NISN,CER"		ROH	NA	0.3	ES_CEC_NORA ANCHONDO	NO	4963087180
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6576362099	3	3011	050		1351	"47NF,10%,50V,X7R,0805,NISN,CER"		ROH	NA	0.15	ES_CEC_NORA ANCHONDO	NO	4963087231
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	6576372070	1	3011	050		1351	"100OHM,7A,SMD,BEAD/BDS4.6/3/8."		ROH	NA	0.82	ES_CEC_NORA ANCHONDO	NO	4963087231
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017609A	NA	6577362054	23	3011	050		1351	"100NF,10%,50V,X7R,0805,NISN,CE"		ROH	NA	1.15	ES_CEC_NORA ANCHONDO	NO	4963087180
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017609B	NA	6577362054	47	3011	050		1351	"100NF,10%,50V,X7R,0805,NISN,CE"		ROH	NA	2.35	ES_CEC_NORA ANCHONDO	NO	4963087203
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	6577362054	29	3011	050		1351	"100NF,10%,50V,X7R,0805,NISN,CE"		ROH	NA	1.45	ES_CEC_NORA ANCHONDO	NO	4963087254
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	6581672047	1	3011	050		1351	OTHER ICS / 65LBC031 /RECEIVE		ROH	NA	7.13	ES_CEC_NORA ANCHONDO	NO	4963087254
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017613A	NA	6592392046	118	3011	050		1351	"1UF,10%,35V,SMD,TA,ELEC CAP/"		ROH	NA	77.88	ES_CEC_NORA ANCHONDO	NO	4963087286
