No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	No.Docto.SAP
150193	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428228	340	3011	050		1342	PIN	NA	ROH	NA	91,8	S1_TIPM MEDIUM_ (APROB	4957989257
150194	ZSCR	551	040-2	NA	A2C31231300	NA	A2C31229200	8	3011	050		1402	PCB RIGID,1001-2-00 TIPM MED MY12 Ci S1	NA	ROH	NA	506,72	S1_TIPM MEDIUM_ (APROB	4957990437
150204	ZSCR	551	030-1	NA	A2C31348400	NA	A2C31535000	160	3011	050		1301	pcb HONDA KEY U	NA	ROH	NA	352	S5_TXK_ (APROBACION AU	4957987195
150221	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428228	235	3011	050		1342	PIN	NA	ROH	NA	63,45	S1_TIPM MEDIUM_ (APROB	4957989257
150222	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428220	210	3011	050		1342	CONN,0CONT,NEW MATL FRET RCPT	NA	ROH	NA	134,4	S1_TIPM MEDIUM_ (APROB	4957989257
150223	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428228	240	3011	050		1342	PIN	NA	ROH	NA	64,8	S1_TIPM MEDIUM_ (APROB	4957989257
150223	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428229	27	3011	050		1342	PIN,TNG FORK (TALL)	NA	ROH	NA	8,64	S1_TIPM MEDIUM_ (APROB	4957989257
150224	ZSCR	551	034-2	NA	A2C31231300	NA	A2C00062952	11	3011	050		1342	EX2-2K1J RELAY,POWER,TWIN,12V	NA	ROH	NA	76,45	S1_TIPM MEDIUM_ (APROB	4957989257
150224	ZSCR	551	034-2	NA	A2C31231300	NA	A2C40018533	19	3011	050		1342	EM RELAY,TBD,SINGLE,12V	NA	ROH	NA	72,58	S1_TIPM MEDIUM_ (APROB	4957989257
150225	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428227	160	3011	050		1342	PIN	NA	ROH	NA	46,4	S1_TIPM MEDIUM_ (APROB	4957989257
150225	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428228	1050	3011	050		1342	PIN	NA	ROH	NA	283,5	S1_TIPM MEDIUM_ (APROB	4957989257
150225	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428229	20	3011	050		1342	PIN,TNG FORK (TALL)	NA	ROH	NA	6,4	S1_TIPM MEDIUM_ (APROB	4957989257
150226	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428227	60	3011	050		1342	PIN	NA	ROH	NA	17,4	S1_TIPM MEDIUM_ (APROB	4957989257
150226	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428228	109	3011	050		1342	PIN	NA	ROH	NA	29,43	S1_TIPM MEDIUM_ (APROB	4957989257
150227	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428222	112	3011	050		1342	PIN,SQUARE,BERYLLIUM-COPPER	NA	ROH	NA	23,52	S1_TIPM MEDIUM_ (APROB	4957989257
150227	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428223	12	3011	050		1342	PIN,NATURAL	NA	ROH	NA	2,88	S1_TIPM MEDIUM_ (APROB	4957989257
150228	ZSCR	551	034-2	NA	A2C31231300	NA	A2C31229200	4	3011	050		1342	PCB RIGID,1001-2-00 TIPM MED MY12 Ci S1	NA	ROH	NA	253,36	S1_TIPM MEDIUM_ (APROB	4957989257
150230	ZSCR	551	034-2	NA	A2C53428271	NA	A2C53428225	16	3011	050		1342	PCB RIGID MY11 TIPM DV LOGIC PCB	NA	ROH	NA	854,88	S1_TIPM LOGIC_ (APROBA	4957989446
150231	ZSCR	551	034-2	NA	A2C53428271	NA	A2C53428198	48	3011	050		1342	PIN,SPD TERM Z02 VERISON	NA	ROH	NA	12,48	S1_TIPM LOGIC_ (APROBA	4957989446
150231	ZSCR	551	034-2	NA	A2C53428271	NA	A2C53428199	216	3011	050		1342	PIN,NAT	NA	ROH	NA	17,28	S1_TIPM LOGIC_ (APROBA	4957989446
150252	ZSCR	551	040-2	NA	5WK49525	NA	A2C53251339	1	3011	015		1402	Housing cover JPN variant 4 buttons	NA	ROH	NA	4,93	S5_FOB ACURA 08_ENRIQUE	4957990410
150256	ZSCR	551	030-1	NA	5WY8918	NA	A2C32119500	2	3011	050		1301	PCB -MY12 1SPDJB W/ HELIX ANTENNA ST DRV	NA	ROH	NA	96,06	S1_SPDJB_ (APROBACION	4957987511
150279	ZSCR	551	030-1	NA	A2C53242673B	NA	A2C53242674	15	3011	050		1301	HONDA ZZDIV	NA	ROH	NA	82,95	S5_INMMO_ (APROBACION	4957988388
150437	ZSCR	551	040-5	NA	5WK49686	NA	A2C53249431	4	3011	015		1405	multipoint connector 73P H 3SYS BK	NA	ROH	NA	91,4	S5_ECU 09_ENRIQUE GARCI	4957990137
150446	ZSCR	551	030-1	NA	A2C53310663	NA	6598282101	16	3011	050		1301	PCB LF initiator	NA	ROH	NA	56,16	S1_LF_ (APROBACION AUT	4957988570
150456	ZSCR	551	040-2	NA	A2C53406357	NA	A2C53339918	11	3011	015		1402	housing assy	NA	ROH	NA	39,38	S5_TG ECU_ (APROBACION	4957990461
150458	ZSCR	551	034-2	NA	5WK47834	NA	A2C53249345	2	3011	015		1342	housing assy	NA	ROH	NA	11,08	S5_ECU 08_ENRIQUE GARCI	4957988796
150597	ZSCR	551	034-2	NA	5WK49210	NA	A2C53216753	1	3011	015		1342	COVER	NA	ROH	NA	1,79	S5_RXM_ (APROBACION AU	4957988822
150597	ZSCR	551	034-2	NA	5WK49210	NA	A2C53216755	1	3011	015		1342	housing	NA	ROH	NA	21,32	S5_RXM_ (APROBACION AU	4957988822
150654	ZSCR	551	034-2	NA	5WK49308	NA	A2C00010398	4	3011	015		1342	EM OTH BATTERY/CR1616,57mAh,3V	NA	ROH	NA	10,52	S5_TXK_ (APROBACION AU	4957988852
150654	ZSCR	551	034-2	NA	5WK49308	NA	A2C53215555	12	3011	015		1342	contact spring	NA	ROH	NA	2,88	S5_TXK_ (APROBACION AU	4957988852
150654	ZSCR	551	034-2	NA	5WK49308	NA	A2C53380225	3	3011	015		1342	housing cover	NA	ROH	NA	2,4	S5_TXK_ (APROBACION AU	4957988852
150654	ZSCR	551	034-2	NA	5WK49308	NA	A2C53380226	3	3011	015		1342	housing bottom	NA	ROH	NA	3,03	S5_TXK_ (APROBACION AU	4957988852
150654	ZSCR	551	034-2	NA	A2C53434568	NA	A2C53434574	4	3011	015		1342	sealing	NA	ROH	NA	36,16	S5_TXK_ (APROBACION AU	4957989929
150674	ZSCR	551	034-2	NA	A2C53428272	NA	A2C53428225	4	3011	050		1342	PCB RIGID MY11 TIPM DV LOGIC PCB	NA	ROH	NA	213,72	S1_TIPM LOGIC_ (APROBA	4957989490
150675	ZSCR	551	034-2	NA	A2C53428272	NA	A2C53428225	2	3011	050		1342	PCB RIGID MY11 TIPM DV LOGIC PCB	NA	ROH	NA	106,86	S1_TIPM LOGIC_ (APROBA	4957989490
150679	ZSCR	551	034-2	NA	A2C53428272	NA	A2C53428199	673	3011	050		1342	PIN,NAT	NA	ROH	NA	53,84	S1_TIPM LOGIC_ (APROBA	4957989490
150680	ZSCR	551	034-2	NA	A2C53428272	NA	A2C53428199	418	3011	050		1342	PIN,NAT	NA	ROH	NA	33,44	S1_TIPM LOGIC_ (APROBA	4957989490
150681	ZSCR	551	040-4	NA	A2C53428272	NA	A2C53428196	31	3011	050		1404	CONN,1 ROW,7CONT,1 ROW,MALE,7CONT,2.54MM	NA	ROH	NA	195,61	S1_TIPM LOGIC_ (APROBA	4957990282
150682	ZSCR	551	030-1	NA	A2C53428272	NA	A2C00058681	15	3011	050		1301	MC9S12XET512J3MAG,A1,144LQFP,FLASH,16bit	NA	ROH	NA	483	S1_TIPM LOGIC_ (APROBA	4957988641
150683	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428219	428	3011	050		1342	COMP,26-WAY DL R BRD TO BRD	NA	ROH	NA	29,96	S1_TIPM MEDIUM_ (APROB	4957989257
150684	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428219	4290	3011	050		1342	COMP,26-WAY DL R BRD TO BRD	NA	ROH	NA	300,3	S1_TIPM MEDIUM_ (APROB	4957989257
150685	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428222	184	3011	050		1342	PIN,SQUARE,BERYLLIUM-COPPER	NA	ROH	NA	38,64	S1_TIPM MEDIUM_ (APROB	4957989257
150686	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428223	318	3011	050		1342	PIN,NATURAL	NA	ROH	NA	76,32	S1_TIPM MEDIUM_ (APROB	4957989257
150687	ZSCR	551	034-2	NA	A2C31231300	NA	A2C00062952	84	3011	050		1342	EX2-2K1J RELAY,POWER,TWIN,12V	NA	ROH	NA	583,8	S1_TIPM MEDIUM_ (APROB	4957989257
150688	ZSCR	551	034-2	NA	A2C31231300	NA	A2C40018533	51	3011	050		1342	EM RELAY,TBD,SINGLE,12V	NA	ROH	NA	194,82	S1_TIPM MEDIUM_ (APROB	4957989257
150689	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428228	1147	3011	050		1342	PIN	NA	ROH	NA	309,69	S1_TIPM MEDIUM_ (APROB	4957989257
150689	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428229	192	3011	050		1342	PIN,TNG FORK (TALL)	NA	ROH	NA	61,44	S1_TIPM MEDIUM_ (APROB	4957989257
150695	ZSCR	551	034-2	NA	A2C31231300	NA	A2C31229200	4	3011	050		1342	PCB RIGID,1001-2-00 TIPM MED MY12 Ci S1	NA	ROH	NA	253,36	S1_TIPM MEDIUM_ (APROB	4957989257
150696	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428222	112	3011	050		1342	PIN,SQUARE,BERYLLIUM-COPPER	NA	ROH	NA	23,52	S1_TIPM MEDIUM_ (APROB	4957989257
150696	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428223	32	3011	050		1342	PIN,NATURAL	NA	ROH	NA	7,68	S1_TIPM MEDIUM_ (APROB	4957989257
150697	ZSCR	551	034-2	NA	A2C53430026	NA	A2C53429645	68	3011	050		1342	14 TERM,CONNECTORS, DL 0.64MM AUTOHEA	NA	ROH	NA	146,88	S1_SPDJB_ (APROBACION	4957989593
150698	ZSCR	551	034-2	NA	A2C53430026	NA	A2C53429644	55	3011	050		1342	26 TERM,CONNECTORS, DL 0.64MM AUTOHEA	NA	ROH	NA	278,85	S1_SPDJB_ (APROBACION	4957989593
150717	ZSCR	551	034-2	NA	5WK49308	NA	A2C53215552	3	3011	015		1342	sealing	NA	ROH	NA	24,54	S5_TXK_ (APROBACION AU	4957988852
150717	ZSCR	551	034-2	NA	5WK49308	NA	A2C53380225	5	3011	015		1342	housing cover	NA	ROH	NA	4	S5_TXK_ (APROBACION AU	4957988852
150717	ZSCR	551	034-2	NA	5WK49308	NA	A2C53380226	8	3011	015		1342	housing bottom	NA	ROH	NA	8,08	S5_TXK_ (APROBACION AU	4957988852
150718	ZSCR	551	034-2	NA	5WK49830	NA	A2C53248676	2	3011	015		1342	housing	NA	ROH	NA	4,2	S5_FOB ACURA 08_ENRIQUE	4957988960
150718	ZSCR	551	034-2	NA	5WK49830	NA	A2C53251339	2	3011	015		1342	Housing cover JPN variant 4 buttons	NA	ROH	NA	9,86	S5_FOB ACURA 08_ENRIQUE	4957988960
150719	ZSCR	551	034-2	NA	5WK49521	NA	A2C53105128	5	3011	015		1342	Battery Clip	NA	ROH	NA	1,5	S5_FOB ACURA 08_ENRIQUE	4957988899
150719	ZSCR	551	034-2	NA	5WK49521	NA	A2C53248676	5	3011	015		1342	housing	NA	ROH	NA	10,5	S5_FOB ACURA 08_ENRIQUE	4957988899
150719	ZSCR	551	034-2	NA	5WK49521	NA	A2C53248677	5	3011	015		1342	COVER	NA	ROH	NA	6,3	S5_FOB ACURA 08_ENRIQUE	4957988899
150720	ZSCR	551	034-2	NA	5WY8144	NA	A2C53278276	6	3011	015		1342	housing	NA	ROH	NA	239,1	S5_FOB ACURA 09_ENRIQUE	4957989029
150720	ZSCR	551	034-2	NA	5WY8146	NA	A2C53278277	4	3011	015		1342	button	NA	ROH	NA	16,88	S5_FOB ACURA 09_ENRIQUE	4957989059
150720	ZSCR	551	034-2	NA	5WY8146	NA	A2C53278278	4	3011	015		1342	button	NA	ROH	NA	16,52	S5_FOB ACURA 09_ENRIQUE	4957989059
150720	ZSCR	551	034-2	NA	5WY8146	NA	A2C53278279	3	3011	015		1342	button	NA	ROH	NA	12,39	S5_FOB ACURA 09_ENRIQUE	4957989059
150720	ZSCR	551	034-2	NA	5WY8146	NA	A2C53278289	1	3011	015		1342	housing bottom	NA	ROH	NA	28,57	S5_FOB ACURA 09_ENRIQUE	4957989059
150739	ZSCR	551	030-1	NA	A2C31231300	NA	A2C53428227	30	3011	050		1301	PIN	NA	ROH	NA	8,7	S1_TIPM MEDIUM_ (APROB	4957987151
150740	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428222	657	3011	050		1342	PIN,SQUARE,BERYLLIUM-COPPER	NA	ROH	NA	137,97	S1_TIPM MEDIUM_ (APROB	4957989257
150741	ZSCR	551	034-2	NA	A2C53430026	NA	A2C53429649	40	3011	050		1342	TERM,CONN,F,6CONT,CONNECTORS, FORK	NA	ROH	NA	224,8	S1_TIPM MEDIUM_ (APROB	4957989593
150742	ZSCR	551	030-1	NA	A2C31231300	NA	A2C53428228	400	3011	050		1301	PIN	NA	ROH	NA	108	S1_TIPM MEDIUM_ (APROB	4957987151
150743	ZSCR	551	034-2	NA	A2C31231100	NA	A2C53428219	154	3011	050		1342	COMP,26-WAY DL R BRD TO BRD	NA	ROH	NA	10,78	S1_TIPM MEDIUM_ (APROB	4957989233
150852	ZSCR	551	030-1	NA	5WY8842	NA	A2C40018529	99	3011	050		1301	IC OTH/MC14051D,SO-16	NA	ROH	NA	87,12	S1_TIPM LOGIC_ (APROBA	4957987826
150872	ZSCR	551	030-1	NA	A2C53428272T	NA	A2C40010248	458	3011	050		1301	C ELEC,AL,100uF,20%,35V	NA	ROH	NA	462,58	S1_TIPM LOGIC_ (APROBA	4957988659
150873	ZSCR	551	034-2	NA	A2C53430109	NA	A2C53430028	32	3011	050		1342	ANTENNA SYSTEM,MISC,PDM	NA	ROH	NA	71,68	S1_SPDJB_ (APROBACION	4957989721
150874	ZSCR	551	030-1	NA	A2C31231300	NA	A2C00062952	59	3011	050		1301	EX2-2K1J RELAY,POWER,TWIN,12V	NA	ROH	NA	410,05	S1_TIPM MEDIUM_ (APROB	4957987151
150875	ZSCR	551	030-1	NA	A2C31231300	NA	A2C40018533	76	3011	050		1301	EM RELAY,TBD,SINGLE,12V	NA	ROH	NA	290,32	S1_TIPM MEDIUM_ (APROB	4957987151
150877	ZSCR	551	034-2	NA	A2C53430026T	NA	A2C40007720	131	3011	050		1342	D SUP/U5ZA27C(TE24L),10.50 X 16.00	NA	ROH	NA	520,07	S1_SPDJB_ (APROBACION	4957989675
150880	ZSCR	551	034-2	NA	A2C53429642	NA	A2C53429643	18	3011	050		1342	SPDJB ANTENNA	NA	ROH	NA	295,74	S1_SPDJB_ (APROBACION	4957989567
150880	ZSCR	551	034-2	NA	A2C53430025	NA	A2C53429644	26	3011	050		1342	26 TERM,CONNECTORS, DL 0.64MM AUTOHEA	NA	ROH	NA	131,82	S1_SPDJB_ (APROBACION	4957989640
150882	ZSCR	551	034-2	NA	A2C53430026T	NA	A2C00046612	205	3011	050		1342	S912XET256J2MALR,2M53J,112 LQFP,FLASH,16	NA	ROH	NA	5315,65	S1_TIPM LOGIC_ (APROBA	4957989675
150963	ZSCR	551	034-2	NA	A2C53430102T	NA	A2C40007759	72	3011	050		1342	D SUP/TPSMC43A/57T,DO-214AB	NA	ROH	NA	68,4	S1_SPDJB_ (APROBACION	4957989696
150991	ZSCR	551	042-4	NA	5WK49393	NA	A2C53242675	1	3011	015		1424	housing cover	NA	ROH	NA	1,74	S5_INMMO_ (APROBACION	4957990213
150991	ZSCR	551	042-4	NA	5WK49393	NA	A2C53242676	1	3011	015		1424	antenna HONDA ZZDIV	NA	ROH	NA	25,73	S5_INMMO_ (APROBACION	4957990213
150994	ZSCR	551	034-2	NA	5WK49210	NA	A2C53216753	7	3011	015		1342	COVER	NA	ROH	NA	12,53	S5_RXM_ (APROBACION AU	4957988822
150994	ZSCR	551	034-2	NA	5WK49210	NA	A2C53216755	7	3011	015		1342	housing	NA	ROH	NA	149,24	S5_RXM_ (APROBACION AU	4957988822
151001	ZSCR	551	042-4	NA	5WK49845	NA	A2C53339918	15	3011	015		1424	housing assy	NA	ROH	NA	53,7	S5_TG ECU_ (APROBACION	4957990222
151024	ZSCR	551	034-2	NA	S180052025	NA	A2C53311707	4	3011	015		1342	housing	NA	ROH	NA	10,68	S5_TG1C HONDA_ (APROBA	4957990013
151038	ZSCR	551	034-2	NA	A2C53402230	NA	A2C53311707	17	3011	015		1342	housing	NA	ROH	NA	45,39	S5_TG1C HONDA_ (APROBA	4957989380
151065	ZSCR	551	034-2	NA	5WY8547	NA	A2C00046497	4	3011	015		1342	EM OTH BATTERY/CR2450S,500mAh,3V	NA	ROH	NA	39,2	S1_TG1C DCX_ (APROBACI	4957989073
151076	ZSCR	551	034-2	NA	5WY8547	NA	A2C53311707	25	3011	015		1342	housing	NA	ROH	NA	66,75	S5_TIS TLS_ (APROBACIO	4957989073
151082	ZSCR	551	034-2	NA	A2C31231300T	NA	A2C40015254	13	3011	050		1342	IC SMART POW/VND5004ASP30,MultiPowerSO-3	NA	ROH	NA	215,41	S1_TIPM MEDIUM_ (APROB	4957989291
151083	ZSCR	551	030-1	NA	5WY9011M	NA	A2C53428222	1251	3011	050		1301	PIN,SQUARE,BERYLLIUM-COPPER	NA	ROH	NA	262,71	S1_TIPM MEDIUM_ (APROB	4957987036
