No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
224858	10/29/2012	ZSCR	551	040-3	NA	'015	5WY8305	NA	A2C53305117W	47				1403	Subensamble Ola-ICT WIN High Cont MY09	NA	HALB	S.Real/AutoBF	6080.39	S1_WIN_ADRIANA REYES	NO	
227045	11/3/2012	ZSCR	551	034-2	NA	'015	5WK49521	NA	A2C00004906	33	3011	015	 	1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	45.21	S5_SMART FOB_ENRIQUE GA	NO	
227641	11/4/2012	ZSCR	551	034-2	NA	'015	5WY8302	NA	5WY8302	8				1342	LF initiator Final Assembly	NA	FERT	NA	323.6	S1_LF_ADRIAN CEBALLOS (	NO	
227645	11/4/2012	ZSCR	551	050-3	NA	'015	5WY8302	NA	5WY8302	11				1503	LF initiator Final Assembly	NA	FERT	NA	444.95	S1_LF_ADRIAN CEBALLOS (	NO	
228481	11/6/2012	ZSCR	551	040-3	NA	'015	5WK49790	NA	A2C53311811B	17				1403	SMD SUB ASSY SMART FOB BOT VARIANT 6	NA	HALB	S.Real	1193.91	S5_SMART FOB_ENRIQUE GA	NO	
228900	11/7/2012	ZSCR	551	034-2	NA	'015	5WK47832	NA	A2C53249345	3	3011	015	 	1342	housing assy	NA	ROH	NA	16.62	S5_SMART ECU_ENRIQUE GA	NO	
229721	11/9/2012	ZSCR	551	040-2	NA	'050	A2C32309500T	NA	A2C32309500T	1				1402	Circuit Board Assy TPM Honda LLSP37	NA	HALB	S.Real	33.55	S5_HONDA HL LL SP37_MIG	NO	
230125	11/9/2012	ZSCR	551	034-2	NA	'015	5WY8547	NA	A2C53311707	9	3011	015	 	1342	housing	NA	ROH	NA	24.03	S1_TG1C DCX_JAIME JIMEN	NO	
230269	11/10/2012	ZSCR	551	030-1	NA	'015	5WY8844	NA	A2C31231300	2				1301	SUB PCB TOP THD ASSY. PROD MY12 S1_MY12	NA	HALB	S.Real/AutoBF	428.2	S1_TIPM MEDIUM_PABLO PA	NO	
230982	11/11/2012	MB1A	551	040-2	K96019	'015	NA	NA	A2C30723201	3				1095	module assy TPM	NA	HALB	S.Real/AutoBF	136.23	S5_HONDA HL LL SP37_MIG	NO	
231119	11/12/2012	ZSCR	551	050-1	NA	'015	A2C53407338	NA	A2C53407338	6				1501	Control device TG1C NISSAN 315 ASK	NA	HALB	S.Real/AutoBF	326.22	S1_TG1C NISSAN_ (APROB	NO	
231130	11/12/2012	ZSCR	551	050-1	NA	'015	A2C31231100	NA	A2C31231100	1				1501	TIPM 7Ci MY12 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	214.1	S5_INMMO_JORGE AGUILAR	NO	
231132	11/12/2012	ZSCR	551	050-1	NA	'015	A2C73658000	NA	A2C73658000	1				1501	TIPM 7Ci MY13 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	208.47	S5_INMMO_JORGE AGUILAR	NO	
231210	11/12/2012	ZSCR	551	030-1	NA	'015	A2C32291400	NA	A2C3229710093	20				1301	CUSW PCB ASSY BOT	NA	HALB	S.Real	538.8	S1_RKE FOB CUSW_ADRIANA	NO	
231452	11/12/2012	ZSCR	551	040-5	NA	'050	A2C73601801	NA	A2C73519600	2	3011	050	 	1405	PCB CHRYSLER CBC (1-SCREW)-MY13update	NA	ROH	NA	153.92	S1_CBC_PABLO PALMER-CAS	NO	
231464	11/12/2012	ZSCR	551	034-2	NA	'015	A2C80863400	NA	A2C80863400	4				1342	MY12 SPDJB LOOP MODEL A TMI	NA	HALB	S.Real/AutoBF	930.4	S1_SPDJB_PABLO PALMER-C	NO	
231465	11/12/2012	ZSCR	551	030-1	NA	'015	5WY8844	NA	A2C31231400	3				1301	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real/AutoBF	716.19	S1_TIPM LOGIC_PABLO PAL	NO	
231466	11/12/2012	ZSCR	551	042-4	NA	'015	68163903AB	NA	A2C33278700	1				1424	TIPM MY11 7C CAN BUX LOG MODEL	NA	HALB	S.Real	239.86	S1_TIPM LOGIC_PABLO PAL	NO	
231467	11/12/2012	ZSCR	551	030-1	NA	'015	68163903AB	NA	A2C33278700	2				1301	TIPM MY11 7C CAN BUX LOG MODEL	NA	HALB	S.Real	479.72	S1_TIPM LOGIC_PABLO PAL	NO	
231476	11/12/2012	ZSCR	551	042-4	NA	'015	5WY8548	NA	A2C53348714	1				1424	control device TPM 433 MHz	NA	HALB	S.Real/AutoBF	63.29	S1_TG1C DCX_JAIME JIMEN	NO	
231480	11/12/2012	ZSCR	551	042-4	NA	'015	5WY8548	NA	A2C53402832	1				1424	parts kit assy TPM	NA	HALB	S.Real/AutoBF	52.68	S1_TG1C DCX_JAIME JIMEN	NO	
231484	11/12/2012	ZSCR	551	040-3	NA	'015	5WY8548	NA	A2C53402832	5				1403	parts kit assy TPM	NA	HALB	S.Real/AutoBF	263.4	S1_TG1C DCX_JAIME JIMEN	NO	
231496	11/12/2012	ZSCR	551	034-2	NA	'050	A2C31231100	NA	A2C53428230	702	3011	050	 	1342	CONNECTOR FEADER	NA	ROH	NA	49.14	S1_TIPM MEDIUM_PABLO PA	NO	
231499	11/12/2012	ZSCR	551	042-4	NA	'015	5WY8548	NA	A2C00046497	4	3011	015	 	1424	"EM OTH BATTERY/CR2450S,500mAh,3V"	NA	ROH	NA	39.2	S1_TG1C DCX_JAIME JIMEN	NO	
231522	11/12/2012	ZSCR	551	034-2	NA	'015	5WK49540	NA	A2C53254860-B	8				1342	SMD BOT Assy 433.92MHz 4 button	NA	HALB	S.Real	267.36	S5_TXK_JORGE AGUILAR (A	NO	
231524	11/12/2012	ZSCR	551	034-2	NA	'015	5WK49308	NA	A2C53215449-B	15				1342	"SMD BOT Assy US/Asia 313,85MHz 4 button"	NA	HALB	S.Real	503.55	S5_TXK_JORGE AGUILAR (A	NO	
