No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
340075	22/08/2013	MB1A	551	010-4	95000206	'050	NA	NA	A2C73519600	4				1104	PCB CHRYSLER CBC (1-SCREW)-MY13update	QN410092222	ROH	NA	307.28	S1_CBC_PABLO PALMER-CAS	NO	4970149129
340176	22/08/2013	ZSCR	551	040-1	NA	'015	A2C73849702	NA	A2C7384970293	1				1401	pcb top PF BCU CHR high SER/TEST	NA	HALB	S.Real	485.54	S1_CBC_PABLO PALMER-CAS	NO	4970149529
340218	23/08/2013	ZSCR	551	040-3	NA	'015	A2C73601801	NA	A2C73601701	2				1403	SUB-ASS. TOP THD CHYSR CBC TEST/DSMY13	NA	HALB	S.Real/AutoBF	973.54	S1_CBC_PABLO PALMER-CAS	NO	4970149463
340261	23/08/2013	ZSCR	551	040-5	NA	'015	68163903AB	NA	A2C73658000	1				1405	TIPM 7Ci MY13 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	225.08	S1_TIPM MEDIUM_PABLO PA	NO	4970149295
340296	23/08/2013	ZSCR	551	040-3	NA	'015	5WY8923	NA	A2C32119300	1				1403	MY12 SPDJB HELIX PROGRAM ASM MODEL C	NA	HALB	S.Real	266.51	S1_SPDJB_PABLO PALMER-C	NO	4970149288
340298	23/08/2013	ZSCR	551	030-1	NA	'015	5WY8920	NA	A2C32118700	1				1301	MY12 SPDJB LOOP PROGRAM ASM MODEL C	NA	HALB	S.Real	253.43	S1_SPDJB_PABLO PALMER-C	NO	4970149231
340300	23/08/2013	ZSCR	551	034-1	NA	'015	5WY8919	NA	A2C32144600	1				1341	MY12 SPDJB LOOP PROGRAM ASM MODEL B	NA	HALB	S.Real	250.38	S1_SPDJB_PABLO PALMER-C	NO	4970149243
340455	23/08/2013	ZSCR	551	030-1	NA	'050	5WY8844	NA	A2C31229200	2	3011	050		1301	"PCB RIGID,1001-2-00 TIPM MED MY12 Ci S1"	NA	ROH	NA	133.82	S1_TIPM MEDIUM_PABLO PA	NO	4970150336
340455	23/08/2013	ZSCR	551	030-1	NA	'050	5WY8844	NA	A2C53428227	4	3011	050		1301	PIN	NA	ROH	NA	1.16	S1_TIPM MEDIUM_PABLO PA	NO	4970150336
340455	23/08/2013	ZSCR	551	030-1	NA	'050	5WY8844	NA	A2C53428228	42	3011	050		1301	PIN	NA	ROH	NA	10.92	S1_TIPM MEDIUM_PABLO PA	NO	4970150336
340457	23/08/2013	MB1A	551	022-2	K96019	'015	NA	NA	A2C73552302	42				1095	transmitter CHR MY13 PASE 433 VAR#21	NA	HALB	S.Real	4526.34	S1_PASE FOB CUSW_ADRIA	NO	4970149164
340457	23/08/2013	MB1A	551	022-2	K96019	'015	NA	NA	A2C73552502	42				1095	transmitter CHR MY13 PASE 433 VAR#23	NA	HALB	S.Real	4347.84	S1_PASE FOB CUSW_ADRIA	NO	4970149164
340457	23/08/2013	MB1A	551	022-2	K96019	'015	NA	NA	A2C74119400	42				1095	transceiver assy (Var#9)	NA	HALB	S.Real	4400.76	S1_PASE FOB CUSW_ADRIA	NO	4970149164
340465	23/08/2013	ZSCR	551	042-4	NA	'015	A2C73849702	NA	A2C7384970293	2				1424	pcb top PF BCU CHR high SER/TEST	NA	HALB	S.Real	971.08	S1_CBC_PABLO PALMER-CAS	NO	4970149538
340468	23/08/2013	ZSCR	551	042-4	NA	'015	A2C73849702	NA	A2C7384970293	1				1424	pcb top PF BCU CHR high SER/TEST	NA	HALB	S.Real	485.54	S1_CBC_PABLO PALMER-CAS	NO	4970149538
340478	23/08/2013	MB1A	551	022-2	K96019	'015	NA	NA	A2C74119400	64				1095	transceiver assy (Var#9)	NA	HALB	S.Real	6705.92	S1_PASE FOB CUSW_ADRIA	NO	4970149164
340482	23/08/2013	ZSCR	551	034-2	NA	'015	A2C73849702	NA	A2C7384970293	2				1342	pcb top PF BCU CHR high SER/TEST	NA	HALB	S.Real	971.08	S1_CBC_PABLO PALMER-CAS	NO	4970149514
