No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
577945	22/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
577980	22/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	
577982	22/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	
577983	22/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	
577985	22/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	
577986	22/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	
577996	22/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160092	1				1095	pcb assy DAGSTAR2 ISC with SW SMD BOT	NA	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER SMART_F.FE	NO	
578057	22/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C82768800	6				1095	pcb 4-lay FR-4 DAG Smart	NA	ROH	NA	124.02	PSAD_DAIMLER SMART_F.FE	NO	
578066	22/01/2015	MB1A	551	040-2	K96019	'054	NA	06AC	A2C92704001	1				1095	ACU DAGS2WS205 MY14 S15 20 09 1 0 0 HSA	NA	FERT	NA	452.53	PSAD_DAIMLER SMART_F.FE	NO	
578067	22/01/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C85221401	1				1095	pcb assy DAGSM D_4	NA	HALB	S.Real	254.54	PSAD_DAIMLER SMART_F.FE	NO	
578068	22/01/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C85221401	1				1095	pcb assy DAGSM D_4	NA	HALB	S.Real	254.54	PSAD_DAIMLER SMART_F.FE	NO	
578076	22/01/2015	MB1A	551	040-2	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
578077	22/01/2015	MB1A	551	022-2	K96019	'054	NA	NA	A2C85221401	1				1095	pcb assy DAGSM D_4	NA	HALB	S.Real	254.54	PSAD_DAIMLER SMART_F.FE	NO	
578124	22/01/2015	ZSCR	551	040-1	NA	'054	A2C85841501	NA	A2C8145580001	1	3011	054	 	1401	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real	134.1	PS_RENAULT_.	NO	
578125	22/01/2015	ZSCR	551	040-1	NA	'054	A2C85841501	NA	A2C8145580001	3	3011	054	 	1401	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real	402.3	PS_RENAULT_.	NO	
578126	22/01/2015	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1				1401	airbag	NA	HALB	S.Real	344.3	PS_CHRYSLER MY2013_.	NO	4986076384
578127	22/01/2015	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1				1401	airbag	NA	HALB	S.Real	344.3	PS_CHRYSLER MY2013_.	NO	4986076384
578128	22/01/2015	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1				1401	airbag	NA	HALB	S.Real	344.3	PS_CHRYSLER MY2013_.	NO	4986076384
578129	22/01/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C96631500	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	
578130	22/01/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
578132	22/01/2015	ZSCR	551	040-2	NA	'054	A2C82735400	NA	A2C53395715	1	3011	054	 	1402	housing WIC P BK A-B	NA	ROH	NA	48.55	PS_SDM30_.	NO	
578133	22/01/2015	ZSCR	551	040-1	NA	'054	A2C37924700	NA	A2C37744300	1	3011	054	 	1401	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	168.42	PS_FIAT BRAZIL_.	NO	4986091789
578134	22/01/2015	ZSCR	551	050-1	NA	'054	5WY89350	6	5WY89350	1				1501	Chrysler RTRM DOM ORC MY13	NA	FERT	NA	352	PS_CHRYSLER MY2013_.	NO	4986074574
578135	22/01/2015	ZSCR	551	040-1	NA	'054	A2C91763900	NA	A2C9257210093	1	3011	054	 	1401	pcb assy GMSMD30 Top	NA	HALB	S.Real	250.54	PS_SDM30_.	NO	
578136	22/01/2015	ZSCR	551	040-3	NA	'054	A2C91764400	2800	A2C91764400	1				1403	ACU MY14 S15 18 XX 0 1 0 000	NA	FERT	NA	441.94	PS_SDM30_.	NO	4986074536
578138	22/01/2015	ZSCR	551	040-1	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1401	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	4986092153
578138	22/01/2015	ZSCR	551	040-1	NA	'054	A2C86816800	NA	A2C86617100	1	3011	054	 	1401	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	457.78	PS_ARAMIS III_.	NO	
578138	22/01/2015	ZSCR	551	040-1	NA	'054	A2C86816900	NA	A2C86617300	1	3011	054	 	1401	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	460.36	PS_ARAMIS III_.	NO	
578181	22/01/2015	ZSCR	551	034-3	NA	'054	A2C85215000	NA	A2C53394881	5	3011	054	 	1343	cover plastic T BK	NA	ROH	NA	53.7	PS_VW20 MQB_.	NO	
578181	22/01/2015	ZSCR	551	034-3	NA	'054	A2C33330501	NA	A2C53424040	20	3011	054	 	1343	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	5.8	PS_VW20 MQB_.	NO	4986091655
578182	22/01/2015	ZSCR	551	034-3	NA	'054	A2C30910800	NA	A2C53424040	16	3011	054	 	1343	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	4.64	PSAD_VW20_.	NO	4986091374
578182	22/01/2015	ZSCR	551	034-3	NA	'054	A2C30910808	NA	A2C86055000	4	3011	054	 	1343	cover	NA	ROH	NA	41.84	PSAD_VW20_.	NO	4986091411
578183	22/01/2015	ZSCR	551	034-2	NA	'054	A2C81542300	NA	A2C81543200	2	3011	054	 	1342	pcb assy	NA	HALB	S.Real	884.76	PS_ARAMIS 2012_.	NO	4986092180
578184	22/01/2015	ZSCR	551	040-1	NA	'054	A2C80612805	NA	A2C81455800	1	3011	054	 	1401	pcb assy RENT4 V01	NA	HALB	S.Real	134.62	PS_RENAULT_.	NO	4986092128
578185	22/01/2015	ZSCR	551	034-8	NA	'054	5WK44462	NA	A2C53404915	2				1348	pcb assy HONHRS5 V31	NA	HALB	S.Real/AutoBF	687.88	PS_HONDA HRS5_.	NO	4986075284
578186	22/01/2015	ZSCR	551	034-3	NA	'054	A2C89730900	NA	A2C8021660002	1				1343	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	317.05	PS_HONDA HRS6_J.JUAN CH	NO	4986075261
578189	22/01/2015	ZSCR	551	034-9	NA	'054	A2C91764100	2800	A2C91764100	6				1349	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	1878.6	PS_SDM30_.	NO	4986074498
578192	22/01/2015	ZSCR	551	034-2	NA	'054	5WK44252	2	5WK44252	1				1342	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO	4986074445
578277	22/01/2015	ZSCR	551	034-2	NA	'054	5WK43871	NA	A2C53324560	180				1342	certification label spool part p	NA	ROH	NA	95.4	PS_ARAMIS III_.	NO	4986075834
578279	22/01/2015	ZSCR	551	042-4	NA	'054	5WK43242	NA	6593571403	7				1424	ETIQUETA C/ROTULO DE ADVERTENC s/d	NA	ROH	NA	5.88	PS_HONDA HRS6_J.JUAN CH	NO	4986075787
578279	22/01/2015	ZSCR	551	042-4	NA	'054	5WK44470	NA	6593831401	50				1424	WARNING LABEL c/d/i HONDA	NA	ROH	NA	58.5	PS_HONDA HRS6_J.JUAN CH	NO	4986076001
578280	22/01/2015	ZSCR	551	034-3	NA	'054	5WK44748	NA	A2C53397769	6				1343	housing	NA	ROH	NA	137.16	PS_HONDA HRS6_J.JUAN CH	NO	4986076109
578282	22/01/2015	ZSCR	551	034-3	NA	'054	A2C30910808	NA	A2C86055000	6	3011	054	 	1343	cover	NA	ROH	NA	62.76	PSAD_VW20_.	NO	4986091411
578283	22/01/2015	ZSCR	551	034-2	NA	'054	A2C80612808	NA	A2C53409092	1	3011	054	 	1342	cover	NA	ROH	NA	4.91	PS_RENAULT_.	NO	4986092132
578284	22/01/2015	ZSCR	551	042-4	NA	'054	A2C86852400	NA	A2C30901300	6	3011	054	 	1424	base plate	NA	ROH	NA	65.58	PS_HYUNDAI_.	NO	
578284	22/01/2015	ZSCR	551	042-4	NA	'054	A2C53381624	NA	A2C53381596	2	3011	054	 	1424	cover	NA	ROH	NA	11.78	PS_HYUNDAI_.	NO	Production version not found
578286	22/01/2015	ZSCR	551	034-3	NA	'054	5WK44354	NA	A2C53334853	35				1343	certification label identi spool part p	NA	ROH	NA	17.5	PS_HYUNDAI_.	NO	4986075964
578287	22/01/2015	ZSCR	551	040-2	NA	'054	A2C82735200	NA	A2C40000022	5	3011	054	 	1402	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	39.3	PS_SDM10+_.	NO	
578287	22/01/2015	ZSCR	551	040-2	NA	'054	A2C82735400	NA	A2C40000025	2	3011	054	 	1402	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	16.76	PS_SDM10+_.	NO	
578288	22/01/2015	ZSCR	551	034-3	NA	'054	5WK44774	NA	A2C53371768	3				1343	cover FIP T GY	NA	ROH	NA	9.03	PS_ARAMIS III_.	NO	4986076185
578289	22/01/2015	ZSCR	551	040-5	NA	'054	A2C32453910	NA	A2C53330109	2	3011	054	 	1405	socket	NA	ROH	NA	34.98	PSAD_DAIMLER STAR 2_A.A	NO	4986091545
578373	23/01/2015	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	84	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	6490.68	OC_BOSE VW_A.ANA TAPIA-	NO	4986091862
578374	23/01/2015	ZSCR	551	030-1	NA	'054	A2C5339189193	NA	A2C5339189193	1	3011	054	 	1301	circuit board assy TOP	NA	HALB	S.Real	208.43	PSAD_EPSILON_O.OSCAR FO	NO	No stock
578375	23/01/2015	ZSCR	551	030-1	NA	'054	5WY74130	NA	A2C53096707	4				1301	circuit board assy	NA	HALB	S.Real	894.8	PSAD_EPSILON_O.OSCAR FO	NO	Production version not found
578375	23/01/2015	ZSCR	551	030-1	NA	'054	5WY77098	NA	A2C53096709	1				1301	circuit board assy	NA	HALB	S.Real	246.2	PSAD_EPSILON_O.OSCAR FO	NO	4986076326
578376	23/01/2015	ZSCR	551	030-1	NA	'054	A2C83971800	NA	A2C8397200093	24	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	9395.76	PS_SDM10+_.	NO	
578377	23/01/2015	ZSCR	551	030-1	NA	'054	A2C8304280093	NA	A2C8304280092	24				1301	pcb assy MGNT75 bottom	NA	HALB	S.Real/AutoBF	1878	OES_PSA_.	NO	NA
578378	23/01/2015	ZSCR	551	030-1	NA	'054	A2C3774430093	NA	A2C3774430092	8				1301	FIAT 326 3V SMT BOT	NA	HALB	S.Real/AutoBF	654.64	PS_FIAT BRAZIL_.	NO	4986074719
578379	23/01/2015	ZSCR	551	030-1	NA	'054	A2C3320950092	NA	A2C53387067	8	3011	054	 	1301	pcb FIAT ACU MA	NA	ROH	NA	97.2	PS_FIAT BRAZIL_.	NO	4986091618
578380	23/01/2015	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	6				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	502.56	PS_ARAMIS III_.	NO	4986075014
578381	23/01/2015	ZSCR	551	030-1	NA	'054	A2C37817202	NA	A2C53338029	6	3011	054	 	1301	pcb panel multiple 6-up main	NA	ROH	NA	126.84	PS_ARAMIS III_.	NO	No product cost collector
578382	23/01/2015	ZSCR	551	030-1	NA	'054	A2C3511610093	NA	A2C35115900	12	3011	054	 	1301	pcb 6-lay FR-4 main	NA	ROH	NA	314.4	PSAD_DAIMLER STAR 2_A.A	NO	4986091737
578383	23/01/2015	ZSCR	551	030-1	NA	'054	A2C31748900	NA	A2C53412221	12	3011	054	 	1301	pcb GM BRAZIL S	NA	ROH	NA	179.52	PSAD_GM BRASIL_A.ANA TA	NO	4986091461
578384	23/01/2015	ZSCR	551	030-1	NA	'054	A2C53395077	NA	A2C53395076	14	3011	054	 	1301	pcb IEEZZDIV	NA	ROH	NA	112.7	OC_BOSE BMW_A.ANA TAPIA	NO	4986091934
578385	23/01/2015	ZSCR	551	030-1	NA	'054	5WK43590	NA	A2C53287893	12				1301	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	88.92	OC_OCS NISSAN_A.ANA TAP	NO	4986075810
578386	23/01/2015	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	6				1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	504.6	PS_ARAMIS III_.	NO	4986074868
578387	23/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C82768800	6				1095	pcb 4-lay FR-4 DAG Smart	NA	ROH	NA	124.02	PSAD_DAIMLER SMART_F.FE	NO	
578388	23/01/2015	ZSCR	551	030-1	NA	'054	5WK44818	NA	A2C32679900	6				1301	pcb	NA	ROH	NA	116.46	PS_HONDA HRS6_J.JUAN CH	NO	4986076236
578389	23/01/2015	ZSCR	551	030-1	NA	'054	A2C53395078	NA	A2C53395076	14	3011	054	 	1301	pcb IEEZZDIV	NA	ROH	NA	112.7	OC_BOSE BMW_A.ANA TAPIA	NO	4986091948
578390	23/01/2015	ZSCR	551	030-1	NA	'054	A2C8327870093	NA	A2C83277500	1	3011	054	 	1301	pcb	NA	ROH	NA	24.14	PS_SDM30_.	NO	
578391	23/01/2015	ZSCR	551	030-1	NA	'054	A2C53094752	NA	A2C53094754	2	3011	054	 	1301	pcb panel multiple 4-up	NA	ROH	NA	41.28	PS_FORD_.	NO	4986091833
578392	23/01/2015	ZSCR	551	030-1	NA	'054	5WY72990	NA	A2C00020363	24				1301	"APS,F1,QFP64_08,AIRBAG ADVANCED POWER-SU"	NA	ROH	NA	517.44	PSAD_EPSILON_O.OSCAR FO	NO	No stock
578392	23/01/2015	ZSCR	551	030-1	NA	'054	5WY81560	NA	A2C00036217	24				1301	"ST10F252 ABG, A1, TQFP100, FLASH, 16bit,"	NA	ROH	NA	1040.64	PSAD_EPSILON_O.OSCAR FO	NO	4986076356
578392	23/01/2015	ZSCR	551	030-1	NA	'054	5WY82750	NA	A2C00040324	24				1301	"ATIC51_S2,D4 5V AMK,6,0V,0Ohm,QFP80,GENE"	NA	ROH	NA	772.32	PSAD_EPSILON_O.OSCAR FO	NO	4986076369
578392	23/01/2015	ZSCR	551	030-1	NA	'054	A2C53389834	NA	A2C53380966	20	3011	054	 	1301	pcb panel multiple 4-up	NA	ROH	NA	417.6	PSAD_EPSILON_O.OSCAR FO	NO	No stock
578393	23/01/2015	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	3011	054	 	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	121.36	PSAD_VW20_.	NO	4986091374
578394	23/01/2015	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	3011	054	 	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	121.36	PSAD_VW20_.	NO	4986091374
578395	23/01/2015	ZSCR	551	030-1	NA	'054	A2C81455800	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	4986092162
578397	23/01/2015	ZSCR	551	030-1	NA	'054	A2C80612810	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	4986092136
578399	23/01/2015	ZSCR	551	030-1	NA	'054	A2C80612810	NA	A2C8145580093	2	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	241.24	PS_RENAULT_.	NO	4986092136
578401	23/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
578402	23/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
578404	23/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
578406	23/01/2015	ZSCR	551	030-1	NA	'054	5WY88050	NA	A2C53417787	1				1301	pcb assy	NA	HALB	S.Real/AutoBF	156.26	PSAD_GM BRASIL_A.ANA TA	NO	4986074771
578408	23/01/2015	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2012_.	NO	4986092209
578410	23/01/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4986092180
578412	23/01/2015	ZSCR	551	030-1	NA	'054	A2C34527100	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4986091681
578414	23/01/2015	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4986091707
578416	23/01/2015	ZSCR	551	030-1	NA	'054	A2C34527100	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4986091681
578418	23/01/2015	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	82.64	PS_SDM10+_.	NO	4986075116
578420	23/01/2015	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	82.64	PS_SDM10+_.	NO	4986075116
578422	23/01/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	114.39	PS_ARAMIS III_.	NO	4986074628
578423	23/01/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	114.39	PS_ARAMIS III_.	NO	4986074628
578426	23/01/2015	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	3011	054	 	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	121.36	PSAD_VW20_.	NO	4986091374
578429	23/01/2015	ZSCR	551	030-1	NA	'054	A2C80612810	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	4986092136
578430	23/01/2015	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	4	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	309.08	OC_BOSE VW_A.ANA TAPIA-	NO	4986091862
578433	23/01/2015	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1				1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	84.1	PS_ARAMIS III_.	NO	4986074868
578434	23/01/2015	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	4986092153
578436	23/01/2015	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1				1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	84.1	PS_ARAMIS III_.	NO	4986074868
578437	23/01/2015	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1				1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	84.1	PS_ARAMIS III_.	NO	4986074868
578438	23/01/2015	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1				1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	84.1	PS_ARAMIS III_.	NO	4986074868
578439	23/01/2015	ZSCR	551	030-1	NA	'054	A2C80644601	NA	A2C8153120092	1				1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	84.1	PS_ARAMIS III_.	NO	4986074868
578440	23/01/2015	ZSCR	551	030-1	NA	'054	A2C8301620093	NA	A2C8301620092	1				1301	pcb assy OPLA3 301 AU/SN lado bottom	NA	HALB	S.Real/AutoBF	95.37	PSAD_OPEL 4400_J.JOSE O	NO	4986074951
578441	23/01/2015	ZSCR	551	030-1	NA	'054	A2C83016100	NA	A2C8301620093	1	3011	054	 	1301	pcb assy OPLA3 301 AU/SN lado top	NA	HALB	S.Real	198.61	PSAD_OPEL 4400_J.JOSE O	NO	
578442	23/01/2015	ZSCR	551	030-1	NA	'054	A2C83016100	NA	A2C8301620093	1	3011	054	 	1301	pcb assy OPLA3 301 AU/SN lado top	NA	HALB	S.Real	198.61	PSAD_OPEL 4400_J.JOSE O	NO	
578443	23/01/2015	ZSCR	551	030-1	NA	'054	A2C83016100	NA	A2C8301620093	1	3011	054	 	1301	pcb assy OPLA3 301 AU/SN lado top	NA	HALB	S.Real	198.61	PSAD_OPEL 4400_J.JOSE O	NO	
578446	23/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
578448	23/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160092	1				1095	pcb assy DAGSTAR2 ISC with SW SMD BOT	NA	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER STAR2_ISC_	NO	
578450	23/01/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160092	1				1095	pcb assy DAGSTAR2 ISC with SW SMD BOT	NA	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER STAR2_ISC_	NO	
