No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
224113	10/28/2012	ZSCR	551	030-1	NA	'050	A2C31563500	NA	A2C31563500	9				1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	313.74	S1_TG1C NISSAN_ (APROB	NO	4962383533
224149	10/28/2012	ZSCR	551	030-1	NA	'015	5WK49308	NA	A2C53215449-B	13				1301	"SMD BOT Assy US/Asia 313,85MHz 4 button"	NA	HALB	S.Real	436.41	S5_TXK_JORGE AGUILAR (A	NO	4962405922
224153	10/28/2012	ZSCR	551	030-1	NA	'015	5WK49309	NA	A2C5321554092	1				1301	circuit board assy HONDA KEY Bottom	NA	HALB	S.Real	31.91	S5_TXK_JORGE AGUILAR (A	NO	4962405929
224154	10/28/2012	ZSCR	551	030-1	NA	'015	5WK49309	NA	A2C5321554092	6				1301	circuit board assy HONDA KEY Bottom	NA	HALB	S.Real	191.46	S5_TXK_JORGE AGUILAR (A	NO	4962405929
224155	10/28/2012	ZSCR	551	030-1	NA	'015	5WK49309	NA	A2C5321554092	3				1301	circuit board assy HONDA KEY Bottom	NA	HALB	S.Real	95.73	S5_TXK_JORGE AGUILAR (A	NO	4962405929
224155	10/28/2012	ZSCR	551	030-1	NA	'015	5WK49308	NA	A2C53215449-B	1				1301	"SMD BOT Assy US/Asia 313,85MHz 4 button"	NA	HALB	S.Real	33.57	S5_TXK_JORGE AGUILAR (A	NO	4962405922
224166	10/28/2012	ZSCR	551	030-1	NA	'015	5WK49393	NA	A2C53242673	9				1301	circuit board assy HONDA ZZDI	NA	HALB	S.Real/AutoBF	453.69	S5_INMMO_JORGE AGUILAR	NO	4962383566
224167	10/28/2012	ZSCR	551	034-2	NA	'050	A2C53242673B	NA	A2C53242674	15	3011	050	 	1342	HONDA ZZDIV	NA	ROH	NA	82.95	S5_INMMO_JORGE AGUILAR	NO	4962406216
224169	10/28/2012	ZSCR	551	040-5	NA	'050	5WK49309	NA	A2C31535000	440	3011	050	 	1405	pcb HONDA KEY U	NA	ROH	NA	968	S5_TXK_JORGE AGUILAR (A	NO	4962406262
224170	10/28/2012	ZSCR	551	030-1	NA	'015	5WY8834	NA	A2C53328412	36				1301	circuit board assy	NA	HALB	S.Real	3352.68	S1_DCU_ADRIAN CEBALLOS	NO	4962405933
224172	10/28/2012	ZSCR	551	034-2	NA	'015	A2C53338452T	NA	A2C53306326	32	3011	015	 	1342	pcb panel multiple rear	NA	ROH	NA	336	S1_DCU_ADRIAN CEBALLOS	NO	4962406225
224173	10/28/2012	ZSCR	551	030-1	NA	'015	A2C53406357	NA	A2C53404863	4				1301	circuit board assy HONZZDIV V02	NA	HALB	S.Real/AutoBF	396.4	S5_TG ECU_JORGE AGUILAR	NO	4962383574
224174	10/28/2012	ZSCR	551	030-1	NA	'015	A2C53406357	NA	A2C53404863	2				1301	circuit board assy HONZZDIV V02	NA	HALB	S.Real/AutoBF	198.2	S5_TG ECU_JORGE AGUILAR	NO	4962383574
224178	10/28/2012	ZSCR	551	040-2	NA	'015	A2C53406357	NA	A2C53404863	2				1402	circuit board assy HONZZDIV V02	NA	HALB	S.Real/AutoBF	198.2	S5_TG ECU_JORGE AGUILAR	NO	4962405700
224183	10/28/2012	ZSCR	551	030-1	NA	'015	A2C53406390	NA	A2C53406354	1				1301	circuit board assy HONZZDIV V03	NA	HALB	S.Real/AutoBF	137.45	S5_TG ECU_JORGE AGUILAR	NO	4962383627
224194	10/28/2012	ZSCR	551	030-1	NA	'015	5WY8920	NA	A2C32118700	1				1301	MY12 SPDJB LOOP PROGRAM ASM MODEL C	NA	HALB	S.Real	251.04	S1_SPDJB_PABLO PALMER-C	NO	4962405809
224198	10/28/2012	ZSCR	551	030-1	NA	'015	5WY8919	NA	A2C32144600	1				1301	MY12 SPDJB LOOP PROGRAM ASM MODEL B	NA	HALB	S.Real	248.16	S1_SPDJB_PABLO PALMER-C	NO	4962405874
224200	10/28/2012	ZSCR	551	050-3	NA	'015	5WY8848	NA	A2C53430025	1				1503	MY09 SPDJB PROGRAM ASM MODEL C	NA	HALB	S.Real	274.74	S1_SPDJB_PABLO PALMER-C	NO	4962406105
224202	10/28/2012	ZSCR	551	030-1	NA	'015	5WY8922	NA	A2C32146500	1				1301	MY12 SPDJB HELIX PROGRAM ASM MODEL B	NA	HALB	S.Real	266.01	S1_SPDJB_PABLO PALMER-C	NO	4962405890
224204	10/28/2012	ZSCR	551	030-1	NA	'015	5WY8920	NA	A2C32118700	1				1301	MY12 SPDJB LOOP PROGRAM ASM MODEL C	NA	HALB	S.Real	251.04	S1_SPDJB_PABLO PALMER-C	NO	4962405809
